	logFC	logCPM	F	PValue	FDR
AT3G07650	-1.99357913250575	-1.99404359125443	5.72395664961384	4.38032846670055e-09	7.75011515613328e-05
AT4G16780	2.45667781634038	2.46007344605268	3.41088541194639	5.89418048228602e-08	0.000465944808901471
AT3G12320	2.26525730205272	2.26754816904971	3.75116045826336	9.28527384668347e-08	0.000465944808901471
AT5G59570	-2.15514721433498	-2.15781732723151	3.39315168912867	1.05339921754699e-07	0.000465944808901471
AT3G21330	4.11768487109534	4.17393242404374	1.16336631879648	1.91652420412277e-07	0.000581199671564057
AT1G52830	3.46927690933459	3.4955291976919	1.60576827779665	1.97094784908401e-07	0.000581199671564057
AT4G32280	2.57789556582964	2.58004180941629	4.19018977673097	2.86075769723303e-07	0.000723076941959199
AT1G29920	1.96260992302078	1.96261330216905	12.8014068309332	5.86267350297324e-07	0.00129660352860132
AT2G46790	2.83630733616159	2.84730631250581	2.14208089213023	1.02296078294954e-06	0.00193557925846312
AT5G18030	2.54086639282607	2.54785865421822	2.46025875340585	1.09398025120846e-06	0.00193557925846312
AT5G18050	3.29296630390869	3.32130330529136	1.28614797009734	1.38884164042596e-06	0.00208647288291261
AT2G46830	2.17460092476639	2.17823895480469	2.99106371272599	1.41511753772404e-06	0.00208647288291261
AT1G75100	1.65553028953174	1.65606118759146	5.15142384356263	3.03479005421385e-06	0.00413034926378505
AT5G18060	2.56469739498882	2.57850353202392	1.56580837592787	5.586473109018e-06	0.00674764584640617
AT2G40610	1.56463574512171	1.56537115392648	4.57655681924794	5.72060632431428e-06	0.00674764584640617
AT3G03820	1.97584450085042	1.98064520324923	2.3987325860639	8.45645628024014e-06	0.00935125506039305
AT4G37770	2.69913125366677	2.72254832494284	1.01158844085978	1.09188774312825e-05	0.0109256285280408
AT5G18010	3.01965886898563	3.0501525356266	0.922319458053135	1.11152045161778e-05	0.0109256285280408
AT4G22200	1.90455347288915	1.90804777429154	2.76013742392692	2.73393041905369e-05	0.0254586478443774
AT1G15040	-2.06674585829841	-2.07046001569616	2.78949305906387	4.88501123493544e-05	0.0432152518898564
AT3G15540	2.03167999024902	2.03411238517881	3.43100259304116	5.36346780717718e-05	0.0451884932916123
