	logFC	logCPM	F	PValue	FDR
AT4G35770	7.86376308317373	7.86769896645663	8.0323113070836	4.60676506850787e-07	0.00013451754000043
AT1G80840	5.69841769218051	5.69910061138214	8.39256771582393	5.0551752208094e-07	0.000143198156118779
AT5G21170	2.73888083004537	2.73929825406673	6.11439899665694	5.15033771169625e-07	0.000143198156118779
AT3G44190	3.40910233663823	3.40943356967838	7.13696557082487	5.1580600369565e-07	0.000143198156118779
AT1G05560	2.85289432552707	2.85305588076275	7.60127656163136	5.20583391580387e-07	0.000143198156118779
AT1G58180	2.71628509783042	2.716631371462	6.35931713074308	5.40620425196755e-07	0.000146585366717634
AT3G46970	-2.36091920100836	-2.36121897785346	6.19079905955232	5.50341451169412e-07	0.00014711944708726
AT2G28950	-2.08463957201039	-2.08482414804174	6.58691266880211	5.72890409857187e-07	0.000151020277487353
AT1G05680	4.20869963252642	4.21430290538079	3.87230291757762	5.90933887619486e-07	0.000151435262139349
AT4G34131	5.24717150289414	5.24950503297539	6.16916841328277	5.96784563058339e-07	0.000151435262139349
AT3G48390	3.6564575558215	3.66208003667306	3.31815151111463	5.98400667041686e-07	0.000151435262139349
AT1G71520	6.163661367313	6.1916650879272	3.52762057232159	6.16843211402327e-07	0.000154048475689686
AT5G58650	2.78499847598323	2.78711398040354	3.82903019265188	6.3892545111063e-07	0.000157490974832205
AT5G16370	3.20318794807882	3.20384890007344	5.93125772306326	6.58503598913303e-07	0.00016023587573557
AT2G46240	3.28879714649614	3.29025645740391	4.87735113775772	7.03183783553865e-07	0.000167351732600691
AT5G54080	3.04873709818341	3.04953630711957	5.4991223822357	7.09121027996628e-07	0.000167351732600691
AT5G10830	3.17542105262128	3.17794096799143	3.97996395007647	7.1419864808514e-07	0.000167351732600691
AT1G05340	2.78514612852088	2.78815684080131	3.32184554112227	7.49987460899001e-07	0.000171921630701344
AT3G48360	6.36289619530381	6.36616227356556	6.80742624155291	7.57871873972698e-07	0.000171921630701344
AT1G25400	5.63460655837166	5.63592920370321	7.37700570374364	7.60875499415853e-07	0.000171921630701344
AT1G79700	3.0770824550377	3.07823164498961	5.00814820207126	7.80752460989023e-07	0.000172523520596433
AT2G36950	3.06881113334733	3.06914664761799	6.77109265692219	7.90533588105428e-07	0.000172523520596433
AT3G25250	5.75383052705993	5.7642768003134	4.52552871510102	7.90808550679117e-07	0.000172523520596433
AT3G05200	3.53309211352723	3.53394426685741	5.89999040611992	8.27033990105529e-07	0.000175053545288222
AT3G59670	-2.60979169363647	-2.61119315023114	4.23794464556274	8.35987259239194e-07	0.000175053545288222
AT2G29490	2.7140876660207	2.71750581640659	3.0696905700427	8.39625518559533e-07	0.000175053545288222
AT3G45660	3.83828615100322	3.84904018581732	2.57480131167281	8.75952774564811e-07	0.000175053545288222
AT3G60690	2.44841144395371	2.44893376506404	5.48507828620975	8.79039320448272e-07	0.000175053545288222
AT2G27150	3.04415258796486	3.04440189349061	7.17255170420492	8.98636737007792e-07	0.000175053545288222
AT3G61190	5.48865660642546	5.4978096332925	4.45084620211665	9.05101277776857e-07	0.000175053545288222
AT5G22920	4.82092327708684	4.82146390216627	7.85375644949858	9.07605305346554e-07	0.000175053545288222
AT1G30370	7.08773700038025	7.10312089351311	5.29755292342632	9.33280774154568e-07	0.000175053545288222
AT3G06780	2.35167109212751	2.35241685865189	4.86889861040234	9.38792879593358e-07	0.000175053545288222
AT4G38840	-2.27286005169658	-2.27333165976608	5.44274806887562	9.42341283500986e-07	0.000175053545288222
AT3G26910	3.13422925264884	3.13467453283093	6.43001005251828	9.54865963049272e-07	0.000175053545288222
AT1G17860	2.92501064479842	2.92546159406465	6.1966187511552	9.56415645396017e-07	0.000175053545288222
AT4G37610	5.70706543838619	5.70772661840844	8.4508328644372	9.64341850282042e-07	0.000175053545288222
AT4G12980	-2.2031000582922	-2.20348807750717	5.64800721432471	9.66832216371404e-07	0.000175053545288222
AT3G15760	3.26935142349486	3.27103008917956	4.65746416609521	9.70197817683576e-07	0.000175053545288222
AT5G66650	4.37323832951236	4.37767731306116	4.36950477203688	9.75559644640129e-07	0.000175053545288222
AT2G32100	-2.91530577031115	-2.92071568882113	2.62466301214543	9.76257981801248e-07	0.000175053545288222
AT2G15880	4.90029692303532	4.90467114108781	4.92415064127782	9.77643614359935e-07	0.000175053545288222
AT5G54490	5.44954723731673	5.45312053784459	5.75977109738138	9.99889306717081e-07	0.000177207665684772
AT1G28330	4.51018424995975	4.51202315587955	5.77995115164066	1.00834709662568e-06	0.000177207665684772
AT5G04340	4.33953071855411	4.34056627689038	6.43234263273999	1.0228033383568e-06	0.000178099150110202
AT4G39670	4.61797660616077	4.62004103675748	5.71597617555505	1.03623000696592e-06	0.000178465700039426
AT3G46620	4.29187311713206	4.29254677086321	7.00433249074623	1.07502738012794e-06	0.000178465700039426
AT4G19660	2.83715621220427	2.8374951608585	6.51612254692173	1.08080717568553e-06	0.000178465700039426
AT3G02840	5.08443732379515	5.08884143483713	5.09464781001465	1.08126088914321e-06	0.000178465700039426
AT4G08555	6.67238465148239	6.67938293214102	6.0138042603744	1.09742864546596e-06	0.000178465700039426
AT1G57990	4.83322175756512	4.83348151424868	8.92229843923067	1.09786476645459e-06	0.000178465700039426
AT4G26260	6.09065879040084	6.11485194258589	3.66376382998092	1.09805271599133e-06	0.000178465700039426
AT4G05320	2.06350731845312	2.06351409644892	11.3289084545426	1.1001310276403e-06	0.000178465700039426
AT5G20250	4.7012760069381	4.70139535791894	9.91169072974232	1.14634174824057e-06	0.000181440082043893
AT1G70420	3.30208568690548	3.3038089965071	4.65339079643562	1.15009520537477e-06	0.000181440082043893
AT5G06860	2.6806987089058	2.68091710523352	6.98629716912142	1.16473360229198e-06	0.000181440082043893
AT3G02800	5.58197426104705	5.58770122463453	5.21502611868276	1.16530100503258e-06	0.000181440082043893
AT2G02710	2.50912118465538	2.50936173544134	6.66674093446677	1.179911717792e-06	0.000181440082043893
AT5G59820	5.62456559856779	5.62695738743021	6.51040910331973	1.18063752696e-06	0.000181440082043893
AT2G39570	3.19685867402458	3.19704649512989	7.73844171657452	1.20252505277769e-06	0.000181440082043893
AT4G14750	-2.76178109242374	-2.76680646264027	2.57243825275531	1.20449013253879e-06	0.000181440082043893
AT1G15890	3.48448678450775	3.48865010151099	3.57384791589895	1.21102265073115e-06	0.000181440082043893
AT1G22400	3.50492831131267	3.50516088191428	7.74361160044323	1.217042824973e-06	0.000181440082043893
AT1G32928	4.8207571093875	4.82461826318085	5.02083765629374	1.22362120661846e-06	0.000181440082043893
AT3G56710	4.74359679364753	4.74493676860971	6.46487614554322	1.23855261134879e-06	0.000182230453979845
AT2G19800	6.30711209154371	6.30919832317136	7.39500473679957	1.25977798842913e-06	0.000183927586310652
AT1G23710	4.11930021003374	4.12050135872794	5.99962700732729	1.29020854407848e-06	0.000186932505088623
AT2G20670	3.83522035567279	3.83558650551683	7.4242499980511	1.30880089564278e-06	0.000188189704540151
AT4G29780	3.77873741126845	3.7795959010471	6.13908688489374	1.32755808484662e-06	0.000188965538639671
AT1G73600	-3.11150700032257	-3.11165590512076	7.98588044240008	1.33410865003772e-06	0.000188965538639671
AT2G33830	5.41426679665981	5.41810886569167	5.62460472508408	1.35858266205963e-06	0.000189843203005597
AT4G39260	-2.31150609545934	-2.31183187408561	6.01753583216177	1.36030956842788e-06	0.000189843203005597
AT2G19810	3.01445814773918	3.01543986043375	5.16850175224306	1.37933834854291e-06	0.000191093736170397
AT5G18670	3.26678281792577	3.26690785922419	8.39663477040542	1.39834408848173e-06	0.000192292439926589
AT2G43400	2.23021947548395	2.23054154593556	5.94545885764808	1.40825337986279e-06	0.000192292439926589
AT5G67280	-2.7792600639168	-2.78023936865495	4.92955036890673	1.43604760870482e-06	0.000192557973078773
AT4G37290	6.11205906808821	6.19890625062611	1.89557195008183	1.44227502241058e-06	0.000192557973078773
AT1G64950	2.35113859693561	2.35138983319523	6.43394442307189	1.44952476605605e-06	0.000192557973078773
AT1G73510	7.5923399434507	8.05259604316593	1.17536860978682	1.45077924922363e-06	0.000192557973078773
AT1G61470	4.78897536075742	4.79785857772571	3.79304953572267	1.4934970097221e-06	0.000196851203086983
AT4G23190	3.43161181417505	3.43192804591231	7.22722030588048	1.52346966258379e-06	0.000199416925488554
AT2G32150	3.49599805106245	3.49640110746648	6.94109729476374	1.5489814679277e-06	0.000201114553605306
AT2G18700	3.15936396462344	3.15956206702464	7.62297636357783	1.55763115806006e-06	0.000201114553605306
AT3G14990	3.3991185386861	3.39925621652115	8.39247465665439	1.57755230103127e-06	0.000202310423470091
AT1G74310	3.45830443836278	3.4589137534042	6.30776452955435	1.61023171667152e-06	0.000204233079940524
AT3G28210	4.63010441046329	4.63429360755501	4.70980440419264	1.61406543683238e-06	0.000204233079940524
AT5G16110	2.70070354353487	2.70086823337635	7.41469292989064	1.64307101233669e-06	0.000206003041428723
AT5G40830	-2.08411732664703	-2.08543620506769	3.75908073310652	1.64976092187386e-06	0.000206003041428723
AT2G40140	3.97362117429611	3.97385878293277	8.18719949532555	1.67174173318535e-06	0.000207383386247437
AT5G12080	-2.13379761194792	-2.13472942644265	4.31195684999317	1.68807467843887e-06	0.000207997805333123
AT2G15490	7.26650190484728	7.29334721502304	4.67662228654827	1.6986122142589e-06	0.000207997805333123
AT1G66500	3.74564652464498	3.74730669496681	5.15734000382115	1.74623184908477e-06	0.000211776077224984
AT4G15760	3.69472550490152	3.69519765709066	6.91584572659622	1.7606059818276e-06	0.000211776077224984
AT4G24230	3.68985501881155	3.69040805276569	6.6831313312754	1.76294100113527e-06	0.000211776077224984
AT5G46910	2.63525007803583	2.63579437404329	5.62290765884648	1.78030953823087e-06	0.000212517453054226
AT5G25930	3.76718454605359	3.76762460755254	7.09037963672426	1.8259157053555e-06	0.000214164483000882
AT1G23080	-1.84285053361833	-1.84310276455105	5.8612260766685	1.83169963831854e-06	0.000214164483000882
AT2G38470	4.09074005093214	4.09085580809143	9.34232205664858	1.8376806701506e-06	0.000214164483000882
AT3G15630	5.18068632928551	5.18284509126729	6.21851391585928	1.83924187192539e-06	0.000214164483000882
AT1G72070	4.45974065142195	4.46714755665497	3.7280777544442	1.87909655619254e-06	0.000216991562698006
AT1G66090	4.50464651783425	4.50530095781753	7.259803646345	1.8995738466171e-06	0.000216991562698006
AT3G62150	3.19592861979354	3.19625632724428	6.93503848066197	1.90136759561764e-06	0.000216991562698006
AT1G17170	4.70357613649815	4.70925428268441	4.35267657945459	1.90925136831228e-06	0.000216991562698006
AT1G76650	5.62836144629794	5.63210266145011	5.86957334479972	1.96188223133088e-06	0.000220542290911222
AT1G05575	5.34277235922839	5.34701403169683	5.40925896245265	1.96473866341104e-06	0.000220542290911222
AT4G11600	2.40234256179423	2.40248850400651	7.27237399544529	1.97867608525041e-06	0.000220542290911222
AT1G02660	4.72511715348967	4.72635264520984	6.56454277402239	1.98697216785137e-06	0.000220542290911222
AT5G61420	-2.62743478588517	-2.62797561844139	5.62394657290202	2.02710122282884e-06	0.000223571205729302
AT5G47230	4.42809924126935	4.42974453905601	5.85634562328907	2.0412210588175e-06	0.000223571205729302
AT2G47730	2.1878417042762	2.18786296356511	9.81796152938009	2.06108960157805e-06	0.000223571205729302
AT1G07135	4.75726149563683	4.75787611500157	7.60340370741824	2.06815017734453e-06	0.000223571205729302
AT5G18020	-4.47164437899305	-4.49051568461502	2.41206527367229	2.07315765059837e-06	0.000223571205729302
AT4G11280	4.09581895094411	4.0962622442571	7.41126797204493	2.14096935836056e-06	0.000229579652099907
AT2G41940	-2.09794309177825	-2.09885789128931	4.29853200532716	2.15440584764219e-06	0.000229722601057577
AT4G14370	4.77613091096479	4.77778480898691	6.19688615261607	2.18381325217538e-06	0.000231557405174798
AT3G62420	3.57860078080707	3.57882895062139	7.84632684839498	2.22173738323181e-06	0.000232003319879416
AT4G25630	-3.04669408567325	-3.04778504818924	5.05085471854203	2.22456239045368e-06	0.000232003319879416
AT1G15430	3.81804706168524	3.81918250640333	5.77560883218258	2.22468936870673e-06	0.000232003319879416
AT1G11260	3.31599183334936	3.31608640193087	8.84964550352514	2.25576985024282e-06	0.000233959080642671
AT3G15450	6.20464526030815	6.20491817792476	10.2244434890751	2.27304995281114e-06	0.000234331593039269
AT1G29460	-4.78018338923567	-4.81944753545687	1.69494430121028	2.28405398905505e-06	0.000234331593039269
AT3G49130	5.33123036966613	5.39614914311001	1.53765297639297	2.29896189836079e-06	0.000234592993714451
AT1G29440	-3.94948386991759	-3.96559351816423	2.12124090637194	2.3124163148657e-06	0.000234704073027546
AT1G51820	3.62825420620454	3.62852842333424	7.63110863679582	2.33570455530006e-06	0.000235219814953345
AT5G10695	3.61911673890255	3.62245132520451	4.02673995534314	2.34228372108441e-06	0.000235219814953345
AT4G04510	2.90933000903179	2.91554250636743	2.41916179683674	2.39558815096939e-06	0.000238983708004409
AT5G54165	4.55685699973774	4.57936665656704	2.24610638551196	2.41320538915284e-06	0.000238983708004409
AT3G28080	-2.2567157587136	-2.25817059367889	3.8073443293575	2.41753803671478e-06	0.000238983708004409
AT4G01250	3.47882977714632	3.47964886671282	5.90386795365234	2.44805138775436e-06	0.000238989138813396
AT3G19390	5.11413245148788	5.14032768090967	2.58703258346695	2.45887803836177e-06	0.000238989138813396
AT5G55620	-1.8336301940201	-1.83390872029852	5.70770484483255	2.47339652012145e-06	0.000238989138813396
AT1G68440	3.15147454691305	3.15165295743502	7.76572163260516	2.47877884222642e-06	0.000238989138813396
AT3G10985	2.86037764234852	2.86060128744947	7.13920553039387	2.48055112467013e-06	0.000238989138813396
AT3G10500	2.19072738049875	2.1913257642677	5.00959174225975	2.51703930364357e-06	0.000240203998695509
AT3G56880	2.85734378578922	2.85747359380904	7.92143381332497	2.51847185144396e-06	0.000240203998695509
AT1G80920	3.71097488497466	3.71109912152797	8.85733264547875	2.55382513067785e-06	0.000241904815568422
AT4G19880	3.27342715688526	3.27374642224351	7.05184792705142	2.57895696424149e-06	0.000241904815568422
AT1G06570	2.00826782807622	2.00838193282687	7.19410449146675	2.58272249819633e-06	0.000241904815568422
AT5G59550	3.55323289312763	3.55397175112492	6.12636826415927	2.58728543521548e-06	0.000241904815568422
AT1G60000	-1.69606798946363	-1.69621118875858	6.5026321479862	2.60319462535716e-06	0.000242199186221955
AT3G03820	-4.41222962580483	-4.44038846395716	1.79356945368524	2.62323887856523e-06	0.000242503553283902
AT5G18080	-4.84641479128086	-4.8805670150824	1.94930192307937	2.6320195983395e-06	0.000242503553283902
AT3G44300	4.46612605999466	4.48047425569191	2.79836784289415	2.6638527604057e-06	0.00024341388223504
AT5G19120	3.68636231460941	3.68689460976066	6.73449087405034	2.6682894237117e-06	0.00024341388223504
AT3G25610	3.77364837945253	3.77434929011388	6.42531083757365	2.68037415106024e-06	0.00024341388223504
AT4G27280	4.26011266760758	4.26095232740861	6.65392035273446	2.700486619856e-06	0.000244072552594604
AT4G37260	2.96320196987652	2.96382071536573	5.77872444337619	2.72386159489188e-06	0.000245018450573687
AT1G73540	3.53869929107123	3.53936499893773	6.26283150835823	2.81537579987773e-06	0.000250583397825204
AT1G59865	4.77903258339918	4.79699866725193	2.78908109132105	2.82466172535315e-06	0.000250583397825204
AT5G46450	2.47834718939026	2.47854978261928	6.88093813906326	2.84600312818531e-06	0.000250583397825204
AT2G02800	2.61781036857194	2.61799500286993	7.16261380345238	2.84614578729039e-06	0.000250583397825204
AT4G17900	2.9706058478719	2.97095777743515	6.6009681514067	2.85173940622993e-06	0.000250583397825204
AT1G50750	4.4317294318451	4.4380566554589	3.92325420817994	2.86525782688226e-06	0.000250611030203804
AT1G74360	2.63600172123672	2.63667935561328	5.3080395739667	2.89432511632527e-06	0.000251992159210338
AT5G64310	2.63967271011054	2.64004796626364	6.16323644468163	2.9332784208112e-06	0.000254217463136971
AT5G41740	4.47888006179076	4.47920027211446	8.26411429235394	2.97116384298019e-06	0.000256236034549449
AT5G35735	3.38702375498282	3.38717641284308	8.23107342628974	2.9958128651053e-06	0.000256236034549449
AT2G40230	-2.90983152080317	-2.91352242557867	3.16418188399845	2.99707058324435e-06	0.000256236034549449
AT3G04200	4.96697641269825	5.01879616427745	1.4878940221926	3.06699270563612e-06	0.000258592252697677
AT5G56750	1.80626447194723	1.80664957010213	5.20870360308531	3.07131048509416e-06	0.000258592252697677
AT2G45170	2.50874179334706	2.50898878749703	6.62806404288914	3.07897182714197e-06	0.000258592252697677
AT4G05410	-1.95407803578432	-1.95513162089327	3.93481054685336	3.09376897763963e-06	0.000258592252697677
AT1G68840	3.47897367061927	3.47923198642795	7.56623551483268	3.10035356272193e-06	0.000258592252697677
AT2G41640	4.7111384548201	4.71405466627996	5.31257758267794	3.10637690279612e-06	0.000258592252697677
AT1G13650	-2.84343784014659	-2.84384471087722	6.26005675084122	3.12768936222397e-06	0.000259229450196554
AT1G18270	2.39303818089413	2.39325640218226	6.68248228783161	3.19178169779831e-06	0.000263391376627008
AT3G55340	-2.44819167731001	-2.45026752437583	3.50515585978712	3.22994812487925e-06	0.00026538707969787
AT2G38400	2.65429744114067	2.65482857333853	5.67875393087881	3.2545338168457e-06	0.000265949980609369
AT4G17880	-2.1628379107914	-2.16357061141071	4.68861040415892	3.26482326037845e-06	0.000265949980609369
AT4G37370	5.12116047296875	5.12271982085058	6.62378805464279	3.29721409503865e-06	0.000267440698819802
AT5G13190	2.2220955558267	2.22236069221939	6.21654894989742	3.33927370375295e-06	0.000269651674649531
AT5G56870	3.54931289504566	3.54977202880574	6.80895869715815	3.35288699774969e-06	0.000269651674649531
AT1G79330	4.10183065160509	4.11601201161271	2.4481102890751	3.39797645146631e-06	0.000272101799382414
AT2G29500	3.21048436654609	3.21647273265285	2.77930039129576	3.41202467086483e-06	0.000272101799382414
AT4G17500	5.62560473845556	5.62766488676599	6.72458286460547	3.42887661932002e-06	0.000272301582571941
AT1G23870	2.52994786732497	2.53026255304445	6.30149037032746	3.47339615041956e-06	0.000274687745562347
AT5G41080	6.49641960906396	6.49868746770112	7.46063416331941	3.50657027484929e-06	0.000276160596749541
AT1G56430	-2.84297762391937	-2.84509918473891	3.88473227660941	3.52588542345705e-06	0.000276534319575268
AT5G45110	3.53567614241136	3.53608108062925	6.97535530473087	3.54778386053288e-06	0.000277106739394708
AT1G79680	6.48708159651341	6.50766808095535	4.2835475785285	3.67812195093397e-06	0.000286109650117732
AT2G26530	3.68237649782555	3.68261980980901	7.85850597549576	3.7105217602274e-06	0.000286313720777165
AT3G61820	-2.59529101759636	-2.59583711046241	5.5763943411869	3.71091545369772e-06	0.000286313720777165
AT3G28340	3.9318564393733	3.93343709851286	5.41434897877425	3.73744825801539e-06	0.000287193392458024
AT1G54740	3.66529909756965	3.6661788490862	5.98866353820341	3.77340844318649e-06	0.000288787468756772
AT3G52800	2.14689008630812	2.14706454162901	6.73719270346888	3.7930988358521e-06	0.000288872829623003
AT4G34760	-2.28105735040068	-2.28251366946565	3.83192483972724	3.80496350925978e-06	0.000288872829623003
AT2G14170	2.34717898080167	2.34744636784768	6.34083957760285	3.85882651058611e-06	0.000291794928967826
AT3G50060	3.66533907997875	3.66623477814187	5.96211813662595	3.87812049919905e-06	0.000292024065916768
AT5G41750	5.27051070917421	5.27118897130422	7.97498228206541	3.89262848666714e-06	0.000292024065916768
AT5G56550	4.1404356242493	4.14147671200548	6.22663315615415	3.91721563724547e-06	0.000292711625176846
AT5G46500	4.53047299886644	4.53241246859328	5.72002192156265	4.06279275908115e-06	0.000302399241440628
AT2G37430	5.05431870268733	5.05639345088229	6.1471475358256	4.09580630329256e-06	0.00030366563920505
AT3G10020	4.03209072295092	4.03327507111414	5.93163038897422	4.16199483279424e-06	0.000306291522748974
AT5G46490	3.26023128256157	3.26073808184481	6.37170826564794	4.16349909743074e-06	0.000306291522748974
AT2G27830	3.66423540268125	3.66557969753262	5.37650546259023	4.20234505216781e-06	0.000307478062223198
AT5G01600	3.00187864873982	3.0019561408685	8.8150134728318	4.21202824963285e-06	0.000307478062223198
AT4G18195	3.70971448837398	3.71548532814812	3.33448594623668	4.23779462915191e-06	0.00030817372437281
AT5G18030	-4.68909941322922	-4.71137899912312	2.3921281574296	4.30399404462508e-06	0.000311793156362534
AT3G10530	-2.28535005935708	-2.28667482856501	3.97324954298586	4.3453989405686e-06	0.000313595710615939
AT3G22910	3.29255948981044	3.29515829663004	4.054540119085	4.36726807570801e-06	0.000313980106352038
AT1G14200	3.31283173152942	3.31364130580064	5.7507496739925	4.46328956610134e-06	0.000319672588545673
AT4G36040	2.40243755833479	2.40256671017726	7.44877051694533	4.50852664733127e-06	0.000321373552740553
AT3G55980	4.0216634150598	4.02182236901443	8.81528646350898	4.52090298112369e-06	0.000321373552740553
AT4G04490	2.85816132728588	2.8591435798659	5.00463386094349	4.61873511227551e-06	0.000327102956832049
AT5G03630	2.83183198404469	2.83190793374376	8.66760385934185	4.71122984289866e-06	0.000332413168840954
AT5G58430	2.74795945108972	2.74814861203252	7.26446135763152	4.7887080800682e-06	0.000335546126970551
