	logFC	logCPM	F	PValue	FDR
AT5G54470	7.47997094366479	7.49045111915619	6.32741793897492	6.6523762027663e-12	3.53886848174806e-09
AT4G34650	5.9483467804479	5.95091550434335	6.82025113494243	7.33105952852607e-12	3.7884821054986e-09
AT3G17130	5.48531628693127	5.48802431207147	6.2823331799209	7.72222373174606e-12	3.82404582316447e-09
AT5G17460	5.55011353432834	5.55054399407209	8.99980176900789	7.84192345325084e-12	3.82404582316447e-09
AT1G32900	7.63136586251823	7.63615439627892	7.61010988455207	8.10507808470502e-12	3.82404582316447e-09
ATCG00180	6.10973814486772	6.1162962294402	5.63057238000022	8.24557898509506e-12	3.82404582316447e-09
AT5G50800	7.54778344253948	7.57653955802764	4.94868237653017	8.61138071769776e-12	3.89385107602498e-09
ATCG00150	6.1816393646997	6.18882811910801	5.56934257905111	8.91153090264691e-12	3.93128925454085e-09
AT1G69480	8.20350475821701	8.24369329891779	5.12513191550851	9.3336762163767e-12	4.01948099346679e-09
AT5G17050	5.10557802352221	5.10647679524745	7.49238137963971	9.71471665263194e-12	4.0862809324687e-09
AT1G62570	6.31380988075304	6.31454713884119	8.98805765204844	1.08598624534993e-11	4.4641439135555e-09
AT5G12940	-4.8679669870349	-4.87094144434683	5.53763643838297	1.11157309247749e-11	4.4677827830312e-09
AT1G68500	6.66646146780793	6.67240265009067	6.33129606755998	1.21483098440045e-11	4.77666261192413e-09
AT1G10410	4.91783982172521	4.91844412935655	7.87700894300382	1.28796507864033e-11	4.86551146925617e-09
AT5G44020	-5.69214361340031	-5.69568451820272	6.10495514708949	1.29122878600263e-11	4.86551146925617e-09
AT5G24470	4.42347819463268	4.42395870934559	7.71145629470626	1.32323476835056e-11	4.88435658268503e-09
AT2G31380	7.11903619370723	7.12247126126245	7.57412232625744	1.46654815520635e-11	5.30509129664343e-09
AT2G41100	-5.4643210224509	-5.4649453861847	8.37811911610867	1.5031094150893e-11	5.33073333151376e-09
AT3G14690	4.61753006816317	4.61770579726331	9.35767893907816	1.59126202851996e-11	5.4481141825707e-09
AT5G43630	5.33810327771932	5.33988650677481	6.73535459410279	1.61048353859116e-11	5.4481141825707e-09
AT1G51090	5.08602057257564	5.08637791118446	8.80319810797643	1.66939898083312e-11	5.4481141825707e-09
AT4G23990	7.33468329597445	7.35886457356065	4.9807635547257	1.68047882118847e-11	5.4481141825707e-09
AT5G64170	5.14150160459641	5.14270969187175	7.10237455797151	1.68681591321921e-11	5.4481141825707e-09
AT2G24540	5.95888968931366	5.96669996996805	5.23009875601372	1.90351786416298e-11	5.92427907974972e-09
AT3G55120	5.51619151106878	5.51831855800327	6.6603171945003	1.90672598446442e-11	5.92427907974972e-09
AT5G25110	8.73721744945937	8.75046764325054	7.24655494320528	1.9503198886993e-11	5.92427907974972e-09
AT4G34610	4.31237382833929	4.31310234240628	6.99944386407497	1.97153384782993e-11	5.92427907974972e-09
AT1G74670	-8.41511303407357	-8.48036947440145	4.66953948018429	2.02372485781133e-11	5.92427907974972e-09
AT4G15910	7.06817170229128	7.06984276751612	8.56326873673535	2.03076962981414e-11	5.92427907974972e-09
AT1G21460	5.32214144934154	5.32542281624153	5.84108745353543	2.28212970745049e-11	6.55188571724714e-09
AT5G26220	6.89789978561897	6.9031777171906	6.73385540024959	2.34313933016317e-11	6.62193141635333e-09
AT5G49730	-5.91560337930116	-5.92190603654773	5.50427740893171	2.41085570859797e-11	6.70848418483254e-09
AT5G06980	7.28379957502229	7.29259436438017	6.38738068693965	2.7075003310382e-11	7.41978158901332e-09
AT4G17550	5.05535445452261	5.05583856091183	8.33476533142686	2.78998120934659e-11	7.53170001991818e-09
AT4G27940	4.13828909208571	4.13907009961845	6.7235927098066	3.06021177609158e-11	8.13971329326005e-09
AT4G04020	4.50337034047257	4.50343539858458	10.6766862201997	3.22670490849816e-11	8.458175605798e-09
AT4G25433	8.73780916848114	8.77554761309949	5.75298635552156	3.4172181698191e-11	8.76639795361693e-09
ATCG00720	6.43090079979934	6.43645927967253	6.18898443881167	3.45886754059474e-11	8.76639795361693e-09
AT2G16890	5.20892064578206	5.2105813955969	6.70857360716202	3.49992616564159e-11	8.76639795361693e-09
AT5G52310	4.91153017084858	4.91155713658423	12.3566462781161	3.53816028425961e-11	8.76639795361693e-09
AT5G02270	4.56841848387541	4.56956793918607	6.59765488549537	4.11615654108871e-11	1.00606653187394e-08
AT5G17300	5.0716594448368	5.07731869980439	4.80243079779021	4.18037735112333e-11	1.0081398019969e-08
AT1G17050	4.1672976114174	4.16754386584496	8.41832101051197	4.46243248763423e-11	1.06200021584e-08
ATCG00170	6.99770944091197	7.01213168995948	5.38449830714861	4.52318949051256e-11	1.0624795885052e-08
AT5G55180	6.20351777454747	6.20501461636292	7.85447987559547	5.17685636576702e-11	1.20043334727728e-08
AT1G76100	-4.04073760734166	-4.04175441310807	6.25173972315505	5.57711993634681e-11	1.27687807960386e-08
AT5G20830	5.45107085929704	5.45120933664984	10.5364789204589	5.76514782717048e-11	1.30342785937541e-08
AT1G53035	4.37535623919301	4.37687169805473	6.00561760281729	6.22425827515871e-11	1.37957623024502e-08
AT3G55940	5.03356620770258	5.03955524959102	4.6847087531569	6.26070568759352e-11	1.37957623024502e-08
AT5G42760	4.47734693363524	4.47943205648671	5.64686497519087	6.33078051143566e-11	1.37957623024502e-08
AT2G24560	10.5038479919161	11.0146589840769	3.98258666438586	6.48616102038467e-11	1.38461550889751e-08
AT2G46790	9.45338721985964	9.57096079608636	4.86431920271402	6.57689848759946e-11	1.38461550889751e-08
AT1G78510	3.94242648780811	3.9426667095682	8.22773601706078	6.58356464671784e-11	1.38461550889751e-08
AT1G27760	3.85509287431608	3.85532640010414	8.18045617663868	6.68992816534696e-11	1.38857803413631e-08
AT1G06430	4.5039486345756	4.50407047894339	9.77207429531268	6.75594996428346e-11	1.38857803413631e-08
AT5G67030	4.04091766024889	4.04106140333186	9.06799036807701	7.01172355778928e-11	1.42495555044646e-08
AT5G50100	4.59008057128007	4.59096358492659	7.00146123414367	7.51359273215246e-11	1.50998168607157e-08
AT1G06570	3.91144582330581	3.91234236293709	6.29627632412534	7.9895187564763e-11	1.578374104412e-08
AT1G51780	6.57988869995235	6.59392708537058	5.0086164207837	8.02844128965025e-11	1.578374104412e-08
AT3G13750	-4.92419778870256	-4.92573055264763	6.54222111169331	9.02417421130931e-11	1.74395988488955e-08
AT4G37760	4.46192417951881	4.46232593226561	8.00798293979648	9.06353896055828e-11	1.74395988488955e-08
AT2G31750	4.12180221593113	4.12261743779011	6.64527354733584	9.34588347481061e-11	1.77935783588315e-08
AT5G15950	4.3616631787267	4.36212822525088	7.69615773749271	1.01788398256745e-10	1.91775704090599e-08
AT3G24190	4.03654819696933	4.03671125526711	8.88156866703745	1.05418619814269e-10	1.96567688307288e-08
AT4G23630	4.31256388704858	4.31261601689842	10.804659047086	1.07035189902334e-10	1.96838544484367e-08
AT5G52570	6.24847152231325	6.25214757348217	6.60791047395313	1.0774045393903e-10	1.96838544484367e-08
AT2G24600	-5.49088800654095	-5.49198681889153	7.58762115458196	1.09803925884023e-10	1.97501128487237e-08
ATCG01130	5.53838036623236	5.54272693942993	5.65073912370141	1.10287023703273e-10	1.97501128487237e-08
ATCG01070	9.23666383443615	9.42756639586942	3.98277627736983	1.11389141741417e-10	1.97519157517353e-08
AT1G20440	4.43338728951801	4.43340314646512	12.643038184431	1.13589161283972e-10	1.99464772829437e-08
AT1G19450	4.45434123925772	4.45474637741683	7.98828205943012	1.16658585173527e-10	2.02884983657075e-08
AT3G47420	5.15905208088334	5.16304115069907	5.39761593503122	1.1896451585645e-10	2.04924876028154e-08
AT3G24170	4.08192550067299	4.08211682465584	8.69670202229983	1.2186725797764e-10	2.07944631607696e-08
AT1G03130	-5.51784095840593	-5.51962792116691	6.91333169747725	1.32979010858902e-10	2.24784240131305e-08
AT3G08940	-5.46525496361687	-5.46593798518024	8.24757694170202	1.39238593518969e-10	2.33185966757185e-08
AT5G12050	-5.49479578828555	-5.50747239533026	4.09187400526558	1.40857665478536e-10	2.33733265643145e-08
AT5G06760	9.18788790237694	9.191677448628	9.50389024613262	1.50760327847564e-10	2.47891095434445e-08
AT4G18422	9.15422837362115	9.17265633483525	7.19500633896781	1.5423982793184e-10	2.51327546648937e-08
AT2G21320	6.16986241556706	6.17157315370606	7.63120437515347	1.57294186024138e-10	2.54016066305231e-08
AT4G27560	3.64239283389234	3.64259603808591	8.16592526919464	1.59780397560813e-10	2.55747615104639e-08
AT1G54570	4.04123060893039	4.04228205088076	6.1959803937775	1.67926059054048e-10	2.66427950009698e-08
AT4G03400	4.28917827063454	4.2906325745347	5.97839471045546	1.71783304023698e-10	2.7017779303275e-08
AT5G01340	4.45222360694238	4.45365430404175	6.16707912130021	1.74657819885997e-10	2.722861952948e-08
AT2G34720	3.73713388093176	3.73780267794277	6.54287867054214	1.76400159092436e-10	2.722861952948e-08
AT1G22770	4.0732206076516	4.07372204244544	7.29758577750495	1.77640134045372e-10	2.722861952948e-08
AT1G71360	3.66522377839349	3.66603350938659	6.19389949759868	1.86325807207458e-10	2.81981929717802e-08
AT2G25530	5.40980093962189	5.41572294145368	5.0757277151412	1.88261594198972e-10	2.81981929717802e-08
AT4G20070	3.64520993468545	3.6459286565566	6.34586043395996	1.88642746148361e-10	2.81981929717802e-08
AT5G43860	5.24969052990764	5.26289777467421	3.76052368798302	1.90751389436822e-10	2.8266492649524e-08
ATCG01100	8.26765159061862	8.28117441653716	6.74975683197956	1.92324478359439e-10	2.8266492649524e-08
AT2G40400	3.59486047012878	3.59517806567542	7.4732277277585	1.93788084731629e-10	2.8266492649524e-08
AT1G21790	3.56193861563194	3.56247791750252	6.67588906822095	1.96348797953169e-10	2.84108856686318e-08
ATCG00730	6.45653594934701	6.46694974680083	5.31341642707885	2.01116921432573e-10	2.88698552218329e-08
AT3G03440	4.03790325113436	4.04042924564827	4.92774092081621	2.05449870983194e-10	2.9084289648387e-08
AT3G21670	3.77362003609937	3.77385256003677	8.10427202508039	2.05826785812658e-10	2.9084289648387e-08
AT4G09750	5.66961475767944	5.67392751339388	5.79683946093531	2.09751178441853e-10	2.91797527020371e-08
AT1G71240	3.62599743323461	3.62648208496757	6.89489602896259	2.11999865006794e-10	2.91797527020371e-08
AT2G02100	4.23519472826523	4.23555180684106	7.95035412607094	2.13362823754149e-10	2.91797527020371e-08
AT4G34740	3.40664314911401	3.40719865749428	6.47511854302148	2.15561445810728e-10	2.91797527020371e-08
AT5G15850	4.29262592990804	4.29319641078553	7.33235809489627	2.16638819731437e-10	2.91797527020371e-08
AT1G33230	3.34953544989592	3.34997619094484	6.75101006808135	2.16794024285246e-10	2.91797527020371e-08
AT2G31360	3.88702067026534	3.88710244632374	9.72652967779045	2.17951573621114e-10	2.91797527020371e-08
AT1G72930	-4.84376106866298	-4.84433742922026	7.87154462636552	2.19408766930781e-10	2.91797527020371e-08
AT5G24120	6.60643089754574	6.60759278831091	8.62554033733818	2.2623622334395e-10	2.98681355592848e-08
AT4G18205	-4.8731044392078	-4.87428510358872	6.86623138466543	2.33357096859144e-10	3.05849986296474e-08
AT5G13750	3.61070315373612	3.61139169446651	6.37241147390954	2.48251396525017e-10	3.23030432298416e-08
AT4G27830	4.0161132051655	4.01659839703424	7.28819903865685	2.52896733946204e-10	3.26724516206071e-08
AT1G10370	7.3785143050783	7.38005064677894	8.99525021765508	2.5646371416273e-10	3.28961871948948e-08
AT3G27170	5.8058008173618	5.82509847210342	3.77297678345784	2.58266079597228e-10	3.28961871948948e-08
AT2G15970	3.55626454814291	3.55630170192603	10.5301060407365	2.60407904030977e-10	3.29370472741838e-08
AT5G17040	9.10118465319418	9.21871342081789	4.51181488732396	2.67349785640561e-10	3.35802470338946e-08
AT1G14540	-7.54102405237833	-7.63137666092824	3.35636949489042	2.84855300871835e-10	3.53583667044791e-08
AT4G18197	-6.3606911664461	-6.37554046053809	4.72780315281517	2.85416129753632e-10	3.53583667044791e-08
AT2G25620	3.45205126759129	3.45253541709761	6.7198111633609	2.89347886408175e-10	3.5564892022517e-08
ATCG01080	9.02626176024473	9.17171571372983	4.14354389074262	2.9529400916966e-10	3.5564892022517e-08
AT2G42690	-3.91047816070006	-3.91141812228679	6.23018399126891	2.96552768893764e-10	3.5564892022517e-08
ATCG00380	6.67178071385155	6.69331076082672	4.48338977194442	2.96807932742575e-10	3.5564892022517e-08
AT3G19270	6.59515465884646	6.61342261457614	4.64580518175511	2.96914839133083e-10	3.5564892022517e-08
ATCG00360	6.1618125866809	6.18118671462122	4.12518943025959	3.04960993811065e-10	3.62883519411891e-08
AT3G04210	-5.12172836857273	-5.12265264835989	7.46716867604471	3.1012364083357e-10	3.66614790310901e-08
AT5G47650	3.85259464200786	3.85362108252906	6.04059769316946	3.17920090083261e-10	3.73390952554282e-08
AT5G22920	-5.65487556721561	-5.67884935673362	3.35389311932357	3.28938482217204e-10	3.81576042084744e-08
AT4G22690	-4.20815802456563	-4.20863501450606	7.50746780644842	3.29108545171781e-10	3.81576042084744e-08
ATCG00500	7.60111371655636	7.65108386848942	4.21261357663916	3.31588043950217e-10	3.82002098785196e-08
AT3G56290	4.89714656386014	4.89755188043214	8.43265661032039	3.3831710901449e-10	3.86861713430927e-08
ATCG00280	7.71118227053343	7.71387605857997	8.51445716160427	3.40084107013421e-10	3.86861713430927e-08
AT1G74810	7.18422710186397	7.19172750237189	6.51371340993261	3.49022128096675e-10	3.93672206972778e-08
AT3G17609	4.81640131763649	4.8175028109538	6.91011649590807	3.5042420148514e-10	3.93672206972778e-08
AT5G23730	4.35766704732132	4.36191847855452	4.49893900818059	3.56339049340536e-10	3.97845949717425e-08
AT3G14810	3.52884971490492	3.53007145487122	5.46140546215504	3.73538649438636e-10	4.14490401987522e-08
AT1G51270	-4.00199797394851	-4.00455297034914	4.88957294335255	3.84069294447162e-10	4.23576910284501e-08
AT1G69870	3.79078676546736	3.79083842780415	10.2919588831985	3.87452811408081e-10	4.24718727268968e-08
AT1G47710	3.443450069244	3.44373223005181	7.49039689450454	3.94875565903173e-10	4.30247853041608e-08
AT5G13930	9.05404131640258	9.05646704501517	10.008507419641	4.13872280272052e-10	4.46440975592295e-08
AT1G16850	5.29362745980683	5.29387284528048	9.55379365142055	4.14673986285761e-10	4.46440975592295e-08
AT1G08900	-4.59216149568998	-4.59590447733064	4.93223475590957	4.1801944038063e-10	4.4737974071979e-08
ATCG01000	9.53111512899717	9.80884621247536	3.77703992775183	4.40655215685897e-10	4.66934457417645e-08
AT5G08640	7.29680381188106	7.3001163054336	7.80282079417792	4.41454040019999e-10	4.66934457417645e-08
AT5G61820	4.71237068544233	4.7124430791717	10.7323405722393	4.52887704684911e-10	4.7624301829279e-08
AT5G46510	-3.84969196788016	-3.8521220870986	4.81187002280241	4.56723863525822e-10	4.77500839282748e-08
AT3G27880	4.41639688812676	4.41807722231129	5.89895063635023	4.60833278568206e-10	4.78405815967587e-08
AT4G32190	3.5004708104552	3.50086970412765	7.04847948600131	4.66721510050565e-10	4.78405815967587e-08
AT1G03220	-4.83304642235473	-4.83471981209692	6.32299128068025	4.6810568881013e-10	4.78405815967587e-08
AT2G47180	7.69583851594277	7.70282353411597	7.13239080143805	4.68169566131824e-10	4.78405815967587e-08
ATCG01060	7.52097786996934	7.59528229143675	3.56841584682009	4.72133808483464e-10	4.79746303035978e-08
AT3G23810	4.72128937850967	4.72137468305797	10.5042944772963	4.76579186611795e-10	4.81557974762432e-08
ATCG00120	5.53067500304437	5.53313813112447	6.46162673794633	5.0458989612169e-10	5.07028747286278e-08
AT3G13030	-4.96159260074713	-4.97569671190815	3.41814268877804	5.10126960142384e-10	5.09760570613e-08
AT1G75180	3.92115395383958	3.92192809683317	6.51680361628466	5.15832986262099e-10	5.1263028695179e-08
AT2G24100	3.67520883357742	3.67615721805301	5.97658088651755	5.27259884397981e-10	5.21122925087775e-08
AT2G41040	4.02715161749836	4.02808270179381	6.35711527937262	5.55589514604859e-10	5.46138453840114e-08
AT3G17800	3.77305753408036	3.77317533949566	9.08484638875732	5.82255117797699e-10	5.64694194434646e-08
AT2G34620	-6.31100625275072	-6.32686061440001	4.58754297480587	5.82301552801906e-10	5.64694194434646e-08
AT5G24850	4.07733910491535	4.08059811573351	4.59940161172327	5.83832666330949e-10	5.64694194434646e-08
AT1G69530	-4.44960124770658	-4.45070018001893	6.55263540125222	6.0054061032003e-10	5.77764788237148e-08
AT3G23010	-6.21622383304566	-6.24889713346148	3.46478316477822	6.09405666704058e-10	5.83191549929963e-08
AT4G23180	-4.22203952759176	-4.22254246814345	7.44356895846466	6.21577922189976e-10	5.89496655459091e-08
AT4G17090	3.77265636941008	3.77266650752169	12.6229662896193	6.22512639977256e-10	5.89496655459091e-08
AT1G56220	-3.64458759315003	-3.64501442873424	7.10132956864083	6.40766763252109e-10	6.01394084649101e-08
AT1G06040	3.36177404156608	3.36200070478343	7.72319264942148	6.41726424156999e-10	6.01394084649101e-08
AT3G07050	3.35909823487549	3.35975662825899	6.18128032511252	6.48671637360369e-10	6.04769273450361e-08
AT5G47060	4.16143689839467	4.16210893210871	6.96461977183148	6.57272637986701e-10	6.07554790949796e-08
AT1G24148	-4.75780223801201	-4.76044457966516	5.59485771326835	6.58377503323713e-10	6.07554790949796e-08
AT5G39020	-3.92401875188366	-3.9278536052346	4.23399176775042	6.64417360970081e-10	6.10016081617556e-08
ATCG00350	8.37114074728338	8.3751612610601	8.598503623996	6.71646251870294e-10	6.13538674625152e-08
ATCG00650	5.98557619170467	5.99329319208512	5.27290341475829	7.12303510326871e-10	6.47408723180006e-08
AT3G09650	3.14606409578274	3.1465156854057	6.50808035497318	7.19053096556224e-10	6.50275667870621e-08
AT4G25480	4.32387974809661	4.32470415009862	6.83310526325375	7.27803086524139e-10	6.51285869516229e-08
AT2G47890	3.22070909196899	3.22103476944189	7.05608518603995	7.30931804330803e-10	6.51285869516229e-08
AT5G57110	3.97957380021996	3.97972842026943	8.9006324555439	7.30972695924114e-10	6.51285869516229e-08
AT5G23510	-3.69753353970501	-3.69945653940164	4.99120009519487	7.48296039808747e-10	6.63452474118667e-08
AT1G19490	4.98404024673458	4.99054890985158	4.51477739414195	7.54654250830775e-10	6.65825923647621e-08
AT1G32870	3.26065611294152	3.26157258610187	5.60401566387525	7.62556861722578e-10	6.69532328057101e-08
AT1G69250	3.18341711646792	3.18388703370673	6.48894247732093	7.69837199791042e-10	6.72659199643506e-08
AT1G64890	3.16390049676484	3.16442310908911	6.31516655810696	7.73801147284206e-10	6.72872180333146e-08
AT1G03530	3.35870615555513	3.36060010394693	4.6562991965041	8.03487591512055e-10	6.92661468784788e-08
AT1G58280	3.80240710711567	3.80477393582494	4.78577311709768	8.07504016468629e-10	6.92661468784788e-08
AT1G75370	3.23194661845556	3.2321014144839	8.14083617792523	8.08047602773209e-10	6.92661468784788e-08
AT4G22710	-4.74938578514318	-4.75548687283025	4.38737693008745	8.16682568769777e-10	6.93934087102015e-08
AT1G20450	3.56471534701461	3.56472814014722	12.0768581969812	8.21442790084905e-10	6.93934087102015e-08
AT2G47060	-3.27808898016641	-3.27871865997931	6.16793654612731	8.23962301055045e-10	6.93934087102015e-08
AT2G34850	4.19617376559059	4.20148136556161	4.01691910049924	8.26603885249483e-10	6.93934087102015e-08
AT4G28270	-6.46952547213339	-6.48597027518556	4.69053503729432	8.28715446530853e-10	6.93934087102015e-08
AT2G42530	4.51554133790411	4.51557303219403	11.7264331633523	8.33456235977798e-10	6.94687693093568e-08
AT1G02205	4.5688406361139	4.57067984387709	5.9190500963559	8.52462329066071e-10	7.04210071751669e-08
ATCG01010	7.91895095973524	7.92860953876693	6.88627870481882	8.52667693446207e-10	7.04210071751669e-08
ATCG00710	6.67986959667143	6.70067543395522	4.5375594844466	8.75294449974266e-10	7.19611396212934e-08
AT2G03750	-5.21717431245627	-5.22883672360058	3.93136109732612	8.90991412129589e-10	7.29201885574112e-08
AT3G51895	4.2893889920906	4.29001631418113	7.19120750167842	9.11261500721497e-10	7.40355275117606e-08
AT3G21540	3.39076609827836	3.39193252931838	5.38807277481142	9.16509699311171e-10	7.40355275117606e-08
ATCG00300	8.6247250140729	8.64899000559143	6.26914930254726	9.1689932894534e-10	7.40355275117606e-08
AT2G23770	-5.82262091587196	-5.84665061628895	3.51403288239876	9.23254501628655e-10	7.42173518709222e-08
AT3G06070	-4.81703072748965	-4.83065872067106	3.3254059224082	9.33907908053009e-10	7.4720177932429e-08
AT1G17170	6.48508634201869	6.49138158586392	6.06889569570527	9.3864975903121e-10	7.4720177932429e-08
AT2G34510	-4.14675655547059	-4.15005353357393	4.67080730065561	9.41903055708178e-10	7.4720177932429e-08
AT5G62430	3.03664594780125	3.03740751314992	5.64132139121752	9.70379745219486e-10	7.64181127986949e-08
AT3G09440	4.18164819434991	4.18171450833653	10.3258360311959	9.71756838817926e-10	7.64181127986949e-08
AT3G54500	3.19370395003958	3.19455403909893	5.64415992866445	9.94930766101247e-10	7.79017868678496e-08
AT1G10060	3.29029706082732	3.29188705337898	4.83912949763157	1.0048388922218e-09	7.83384527742058e-08
AT3G14770	3.21354698614764	3.21484081813053	5.05764129997294	1.05130113577583e-09	8.16089426728643e-08
AT4G34230	4.14007633972519	4.1404093616276	7.95599090585153	1.05597413736638e-09	8.16213855664347e-08
AT1G72645	-4.02194951491327	-4.02441044275957	4.96192547916087	1.06510289410814e-09	8.19766640243996e-08
AT5G08330	-3.37777388943797	-3.37934429777104	4.96113054531634	1.1487270597472e-09	8.76050405399596e-08
AT4G37470	3.13715430020554	3.13741244305788	7.30581486415215	1.14999272509755e-09	8.76050405399596e-08
AT3G62110	-3.26062024656562	-3.26222145987863	4.81295001138853	1.15276163258199e-09	8.76050405399596e-08
AT2G22240	4.04577420826796	4.04704644006196	5.92709997855532	1.16329331528725e-09	8.80355070861949e-08
AT3G21390	3.05183559752147	3.05272548724176	5.43212374939248	1.19226515984497e-09	8.98520831088167e-08
AT4G01870	4.06768797233401	4.068020230795	7.8861379009131	1.22133727223214e-09	9.16611088915467e-08
AT4G25340	3.35468852371943	3.35566504878088	5.60863295338331	1.23568405457667e-09	9.2354617748464e-08
AT4G23250	-3.36007416130792	-3.36105502392997	5.61380139926038	1.27151084444696e-09	9.46412207551941e-08
AT3G27350	3.68339041085892	3.68455509923726	5.68817066210388	1.29539870209772e-09	9.60240832985304e-08
AT4G38550	-3.56146705986825	-3.56176121210735	7.55168872590528	1.31905613621023e-09	9.7323580381179e-08
AT1G19770	-3.59419109684579	-3.59520054963991	5.81486224410733	1.32369109160005e-09	9.7323580381179e-08
AT1G49975	-4.13128070520254	-4.13556660455222	4.28154056324786	1.35003442377563e-09	9.88585936146953e-08
AT1G56110	3.11474497231526	3.11496914959899	7.4864481479403	1.37265390768776e-09	9.97485807134667e-08
AT1G03230	-4.17664551632164	-4.18179541989505	4.0621162779985	1.37321814549971e-09	9.97485807134667e-08
AT4G39800	3.58274544857836	3.58276255049932	11.6763330421203	1.38717862872812e-09	1.00359599431222e-07
AT3G13520	3.32853422407327	3.32883086352819	7.30099681367406	1.40226535005051e-09	1.00654559827507e-07
AT3G14890	3.78333808805281	3.78501456539371	5.26156019161449	1.40238564032354e-09	1.00654559827507e-07
AT2G21620	3.63647564136508	3.63655891052213	9.44721623027129	1.40803854109576e-09	1.00660842264028e-07
AT1G80270	3.17070127877288	3.17152401781079	5.66779183353723	1.42469475033096e-09	1.01184723556137e-07
AT4G36580	3.65716749951762	3.66069035584984	4.063987878439	1.42787900055788e-09	1.01184723556137e-07
AT3G22310	3.37911553410191	3.38010737655311	5.61120316312358	1.43463429814076e-09	1.01184723556137e-07
ATCG00580	5.93167700021125	5.93991631106402	5.12438430057892	1.43774390191448e-09	1.01184723556137e-07
AT5G13370	3.16259331729211	3.16306362838525	6.46639504022485	1.48960469942837e-09	1.04048636282826e-07
ATCG00540	4.26682615956043	4.26937816341363	5.14299215899028	1.49030684384982e-09	1.04048636282826e-07
AT1G79270	4.09549331080321	4.09579347458251	8.06093303031484	1.49575045334189e-09	1.04048636282826e-07
AT5G16030	-5.54976098307981	-5.55752034104638	4.84255651555625	1.50144822634034e-09	1.04048636282826e-07
