	logFC	logCPM	F	PValue	FDR
AT1G05680	3.57434335632788	3.57562543475441	5.25418673055534	1.89202733037148e-97	3.5988251850996e-93
AT2G04050	4.68115732845187	4.6878697784497	3.99290184508701	7.30643989344828e-78	6.94878966066399e-74
AT2G18193	4.53924133624933	4.54575467874718	3.89431787262719	1.06401773122421e-74	6.74622708853854e-71
AT4G37370	3.5337309081534	3.53707956849419	3.837505071355	2.06022975491103e-59	9.79690754204066e-56
AT3G44300	2.2912776860063	2.29183686056431	5.11453373642546	3.77518151404252e-54	1.43615455157205e-50
AT2G04040	2.95193457972216	2.95390476217479	4.00449276300823	6.37220911031344e-52	2.02009649145453e-48
AT3G21720	3.2185554944614	3.22148411015402	3.71037011645787	3.01979330022371e-51	8.2056411947936e-48
AT1G32350	7.70970308365022	7.95278875295506	1.989509906734	3.63270172464727e-44	8.63720243806447e-41
AT4G04490	4.99256811217735	5.02091874972907	2.25874828031443	4.74642002996817e-42	1.00312950433361e-38
AT2G28190	-2.096291028352	-2.09684604316982	4.88949402448085	7.67290149104316e-42	1.45946259261132e-38
AT4G36880	4.47820417083469	4.49690461138971	2.33623225081487	3.35648040563205e-40	5.80396489050248e-37
AT2G47000	1.75329137862196	1.75355790112095	5.56979225735725	5.55605884931828e-36	8.80681628107358e-33
AT4G08555	3.76703710101987	3.7833773386476	1.82420176078022	3.03779088297168e-26	4.44475541423111e-23
AT4G12735	6.72513842769718	6.9671745946129	1.04373168536752	7.97537006978717e-26	1.08356795783873e-22
AT2G41730	2.5943822790428	2.59856422528753	2.55980814097791	3.00194441541858e-21	3.80666564837845e-18
AT5G23220	2.42222055337324	2.42539938510307	2.76895746215323	3.47480086990685e-21	4.13088670915614e-18
AT5G24640	7.03422892914828	7.4841763697624	0.58062141577002	5.02299412484176e-21	5.62013948521265e-18
AT2G04070	8.74376149855408	144269485.434355	0.402519521475729	2.23502295937815e-20	2.36179842835177e-17
AT5G13210	2.31773752340411	2.32049686270001	2.85870189782186	4.56944612555079e-20	4.57449656600535e-17
AT2G20720	2.59815417989872	2.60292263418494	2.37900258982413	2.37674471887731e-19	2.26040306488827e-16
AT5G42800	2.65764097759324	2.66329734456858	2.19868347057633	6.21035334646139e-19	5.62510147633534e-16
AT3G13080	1.46525831856024	1.46549075556104	5.40909088490203	1.26503207670177e-17	1.09373523322475e-14
AT5G03545	1.1910205436599	1.19103884969937	8.68838105472254	2.38648548153651e-17	1.9736234932307e-14
AT4G22880	3.53665205437781	3.55962195980271	1.1260634557203	1.07669896273536e-16	8.5332879042455e-14
AT2G18190	8.2924551731207	144269484.981807	-0.0151287178598217	4.40451314821702e-16	3.35112978368943e-13
AT3G12500	1.60463948139577	1.60514522877545	4.4695386077522	6.14747220656471e-16	4.49734880157951e-13
AT1G80130	1.82168985050322	1.82280516804547	3.59807975758766	1.2181251752238e-15	8.58146628071551e-13
AT5G03860	2.02972441206048	2.03182626740536	2.93053564670401	3.5076067766184e-15	2.38279244635924e-12
AT5G55150	3.38515097999347	3.40685625355906	1.05451273401684	3.94127197939985e-15	2.58506670069533e-12
AT1G02980	6.38718458750184	6.83544866306707	-0.0151577384720638	1.05879060221711e-14	6.71308534825721e-12
AT1G56600	1.47883820934068	1.47916220049829	4.94970337516776	1.70322669278973e-14	1.04506693301785e-11
AT3G19920	5.67949989944103	5.91926751854649	0.0703744696947195	2.31311025811268e-14	1.37492719436129e-11
AT1G21520	2.34105913079584	2.34579662450965	2.1182122985706	3.73146215644422e-14	2.15079217205229e-11
AT5G17220	2.62656950803713	2.63465416270683	1.66530989219294	7.85221149462462e-14	4.39285043644867e-11
AT2G45570	5.51969892527584	5.75895524051918	-0.0713173333194875	2.47366519690412e-13	1.34433102029467e-10
AT5G37490	5.52031616429268	5.75957323570245	-0.0712968947571811	2.96333847585872e-13	1.56571280970302e-10
AT4G23600	1.67653381242083	1.6774662280197	3.68116656093011	1.51762530354187e-12	7.80182456720809e-10
AT2G42540	2.48733680731647	2.49498603179472	1.59857683254871	4.83695356974922e-12	2.42114983816315e-09
AT2G26560	1.63962114526649	1.64050207608385	3.71732728902127	7.02381285079952e-12	3.42563959577071e-09
