	logFC	logCPM	F	PValue	FDR
AT1G26410	4.31051022473479	4.39408542954596	1.4590696112728	6.22165286383556e-06	0.00324994950290077
AT4G23170	2.18115367458419	2.18206783510864	5.63413925498215	6.55087188870373e-06	0.00329169744290198
AT5G02780	2.87968554648801	2.89030979336468	2.8615230024127	6.65166194258309e-06	0.00329169744290198
AT4G25110	2.53327735996628	2.53641690039759	4.22010530902388	7.36364223374676e-06	0.00351903156860224
AT3G09405	2.64731395212296	2.65074434026194	4.21854381760964	7.48531043573994e-06	0.00351903156860224
AT1G02930	2.80505617331893	2.80515282675132	9.52421309434787	7.81967763839555e-06	0.00357663222248639
AT3G22060	3.06097796214027	3.06213013922074	6.22070001288052	7.98822405447638e-06	0.00357663222248639
AT1G65690	2.64769114843678	2.6496857825775	5.01428250923092	8.59554447409696e-06	0.00375905148454403
AT2G24600	2.69587890615222	2.69668314131424	6.36261651534832	8.84071938502079e-06	0.00377840290989355
AT4G03460	3.3244304637584	3.3337841197354	3.48211631749409	1.03730384659474e-05	0.00433477751893647
AT1G35230	3.70580349039098	3.73454860671147	2.3249843222594	1.08329811145184e-05	0.00442856977953302
AT1G33610	2.26305688768999	2.26667302418506	3.75085096191853	1.17960169297146e-05	0.00464238605329558
AT5G36925	3.27911892782624	3.28310964163435	4.67275727035928	1.18497490326077e-05	0.00464238605329558
AT4G20860	1.73689150477378	1.73774546412349	5.21785605659132	1.26342342195535e-05	0.004848709683647
AT3G26500	2.27259362533997	2.27575035015585	3.94721925960914	1.70641840785143e-05	0.00636197603318798
AT3G09830	2.00340635862704	2.00410040819275	5.82458823112456	1.72539631849289e-05	0.00636197603318798
AT1G49000	3.08233557273905	3.08958600750371	3.6121704212592	1.79439549399108e-05	0.00648915524317351
AT4G28420	3.326767206099	3.37614639994815	1.2242030846145	1.86423025105709e-05	0.00654278002776246
AT2G23680	1.82340049489242	1.82412731242135	5.54947036687187	1.87880947353987e-05	0.00654278002776246
AT4G00970	2.28296193310923	2.2850256242728	4.58515112175922	2.01089112975167e-05	0.00687541958090548
AT1G30720	2.03713697213028	2.04063731053733	3.54202040571817	2.06161062169211e-05	0.00692296209659287
AT5G46050	2.40986638627539	2.41117653924388	5.34723456237671	2.28924705795817e-05	0.00733501225525171
AT2G24850	2.94488479400548	2.94707311704804	5.18487382052146	2.29645861174555e-05	0.00733501225525171
AT1G08450	1.7899680239221	1.79016941998857	7.35653853405953	2.30133327870168e-05	0.00733501225525171
AT4G19370	2.38925654075163	2.39464448093226	3.32786117825652	2.41658479749576e-05	0.00757397951948462
AT5G64120	2.1705045009977	2.17058100545622	9.18376115933401	2.47697596480423e-05	0.00763598901936779
AT3G47380	2.35546422525388	2.36347718703659	2.75025393099663	2.65281234959964e-05	0.00801164342954875
AT4G15417	2.90024005130132	2.91572568532747	2.40485370719245	2.6911354198897e-05	0.00801164342954875
AT3G26830	2.51798924094767	2.52085166783627	4.36339896784831	2.72971983806651e-05	0.00801164342954875
AT2G15220	2.03338638796303	2.0350659238544	4.590040518525	2.76924659888683e-05	0.00801164342954875
AT2G39210	2.614820517543	2.61543197278632	6.66968770232162	2.91548885442599e-05	0.00830693453143648
AT5G19240	2.69303320885942	2.69389800931178	6.25834543388341	2.97379064013507e-05	0.00834658701309552
AT1G67980	4.07094529674271	4.18030811362101	0.922271595203203	3.46902958679961e-05	0.00927752746750709
AT2G29120	1.81008418039464	1.81072365005289	5.71734613534125	3.48645127408514e-05	0.00927752746750709
AT5G48540	2.83216410255876	2.83335661883927	5.93516550440167	3.49844742028879e-05	0.00927752746750709
AT4G21380	2.6712582965649	2.67471185073764	4.27212999743272	3.50281547563416e-05	0.00927752746750709
AT2G17740	2.91757088127279	2.919605869347	5.26147699063964	3.57016146204642e-05	0.00932456754080319
AT1G35710	2.33371891130104	2.33458464875792	5.8656368007409	3.74765225631215e-05	0.00957958133398933
AT1G55450	1.82146652525772	1.82165566642141	7.48339365348892	3.76968369431114e-05	0.00957958133398933
AT5G44910	2.30159314489771	2.30283015813921	5.32305351926771	3.86144180903098e-05	0.00968192176251034
AT2G26560	2.7819644689044	2.78283666406569	6.3272087873645	4.03727735263355e-05	0.00998960534424656
AT4G11470	3.66310155998584	3.72845344021975	1.16189078313724	4.17339052518253e-05	0.010192286860527
AT1G08050	2.09192612859931	2.09695114600889	3.10467116034127	4.44452499598997e-05	0.0106785042531414
AT5G23510	1.9977375223765	1.99837379892312	5.94190185549878	4.55521899382799e-05	0.0106785042531414
AT5G25440	2.18788396359184	2.18853864294022	6.11019445412125	4.58612213493474e-05	0.0106785042531414
AT5G22530	3.2205868183334	3.27823990995543	0.947333914458408	4.6293408109724e-05	0.0106785042531414
AT5G44585	2.79535918796459	2.79781955239186	4.8650350715565	4.65640706598029e-05	0.0106785042531414
AT1G33030	2.56535234881311	2.57356801236196	2.88439328195252	5.04565289844202e-05	0.0114296216157951
AT2G30750	3.41844160813513	3.42750715630103	3.63823400595158	5.13625603150547e-05	0.0114296216157951
AT4G20830	2.02025914866437	2.02078958135813	6.231681910763	5.16627406191219e-05	0.0114296216157951
AT1G15625	2.93587173524441	2.97045494634181	1.32549104976302	5.26016738724597e-05	0.0114513968657516
AT1G51620	2.76716135171146	2.77205846028152	3.84857464600794	5.29790761669978e-05	0.0114513968657516
AT2G46430	2.27459967568328	2.27543525446905	5.85177995129811	5.46172206861061e-05	0.0116713276704798
AT5G55930	1.80986155802825	1.81025882930523	6.4024374269625	5.68742785994451e-05	0.012017087742276
AT1G65845	2.21893039696193	2.21938980904939	6.65466660431647	6.32336160330247e-05	0.0129481473314235
AT1G05675	3.86108936805098	3.88384744595317	2.84331096610337	6.32588540504831e-05	0.0129481473314235
AT4G01700	2.8694596835744	2.87052405060352	6.13684538746311	6.33464267211359e-05	0.0129481473314235
AT1G69920	3.79853869362163	3.85356892758627	1.52526920248601	6.6675813804058e-05	0.0134143236048595
AT3G18250	3.50042145821248	3.514059587008	3.16346353414269	6.70537845709542e-05	0.0134143236048595
AT4G22305	2.20084675961913	2.20332640691406	4.22220516129295	6.88547488457901e-05	0.0135237797238783
AT5G37600	2.19704502003635	2.19711436461727	9.35570885565838	6.99569728027774e-05	0.0135237797238783
AT1G23840	3.00562492012719	3.03406943326442	1.67193767440868	7.00613550206032e-05	0.0135237797238783
AT1G67810	1.85352296600193	1.85580181826029	3.94691294250679	7.04775545301823e-05	0.0135237797238783
AT1G66920	1.87418088853116	1.87474707354398	5.96507560314345	7.17553683825058e-05	0.0136298959841719
AT5G19230	1.8762642333456	1.87748981893498	4.86284040288772	7.28064318688647e-05	0.01369124951294
AT3G21520	3.14753936140463	3.17526756583284	1.8127932392315	7.43193711632801e-05	0.0138373839081731
AT1G52200	2.36564144168227	2.36580507387113	8.3006325180957	7.69046766080443e-05	0.0141273891902433
AT1G65390	2.24562559641899	2.24697210794207	5.15759494575105	7.73794781491655e-05	0.0141273891902433
AT4G15233	2.12468149949959	2.12535207002561	6.00390874415748	8.14134616720126e-05	0.0147209629494442
AT4G14630	2.02875558509634	2.03312980854315	3.22274120546763	8.31481814005793e-05	0.0148914433451228
AT2G32680	3.06437136961651	3.07102498629599	3.73857193200008	9.22463731303097e-05	0.0161288635257153
AT3G16530	1.99733990373327	1.99762731218104	7.0852191486068	9.22901624392797e-05	0.0161288635257153
AT1G51790	2.1732246810312	2.17373827512637	6.44174843903722	9.2630537664305e-05	0.0161288635257153
AT3G19930	1.76653672422207	1.76676554541263	7.14621468420409	9.53519457119651e-05	0.0164503976065459
AT2G38860	1.99708078679235	1.99745987147309	6.68377397690433	9.65589556926456e-05	0.0164759010444011
AT2G38170	-1.75722098799167	-1.75734034120004	8.07121756948561	9.72520614692113e-05	0.0164759010444011
AT2G37710	2.16295630957197	2.16373312082525	5.84967985877057	0.000102574119100469	0.0172223777650386
AT1G51850	2.54231857202409	2.54266375272321	7.41555528267902	0.000104513891472884	0.0173927763641379
AT5G40780	2.06432582189397	2.06485665734645	6.27390670220603	0.000106537964180309	0.0175740913720238
AT3G23120	2.75965386198577	2.77417418483965	2.33826058516685	0.000121636112784093	0.0198901487035206
AT4G23190	2.16149812957918	2.16241168685401	5.60597854790711	0.000130648327816282	0.0211796707291826
AT2G43000	4.36387853048629	4.4954774112625	0.966432351391675	0.000136688885384127	0.0219695255525514
AT4G23230	2.70435275654189	2.71215259807255	3.14110257789997	0.000142062140264503	0.0226396487091016
AT5G48657	2.11677124974935	2.11815766766996	4.96731729986055	0.000143397961256317	0.0226604929531516
AT1G57630	3.87436926192767	3.91883360341063	1.86821505300907	0.000148155676106403	0.0232172290765076
AT3G54150	1.97345161331021	1.97728382234817	3.34640711927185	0.000151475671294347	0.0235413223032248
AT1G36622	3.20207902465264	3.20681868828358	4.32226373119651	0.000154542636929493	0.023821100716878
AT5G39020	2.11281947218363	2.11472603596027	4.50921613341541	0.000157393660714995	0.0239455600931479
AT5G27920	1.85542546614548	1.85660679982637	4.88968475090473	0.000157896806782789	0.0239455600931479
AT5G62730	-2.37255282707868	-2.38728563343303	1.91834415300782	0.00016654290174799	0.0250547141389677
AT4G18250	1.78257927264621	1.78442879656598	4.16985848052479	0.00020461543964138	0.0305380424004456
AT3G15356	2.18365761994755	2.18385882935959	7.80479471186659	0.0002090360462369	0.0309521484211409
AT5G36907	3.03395555012943	3.04487792347744	2.99036011301018	0.000212565501650908	0.0311427704125966
AT1G02360	2.51067748656981	2.51334062764141	4.4637999854285	0.00021442187672864	0.0311427704125966
AT1G51860	1.8929186342484	1.89461965712009	4.41181889288192	0.000215291685915318	0.0311427704125966
AT3G60415	2.12073489032761	2.12278559608052	4.38886978154603	0.000226769131757455	0.032552622310679
AT4G23210	2.13399023233373	2.13556481262567	4.79327491461296	0.000239710970316944	0.0341497333091676
AT2G25470	2.17981225216191	2.18182144228274	4.49923106865539	0.000248190558175523	0.0350919056127121
AT2G42060	2.12481909613279	2.1416364340802	1.48543752871174	0.000258022926504981	0.0362098592009416
AT3G50480	2.14179075810367	2.14186897089257	9.11996789663691	0.000263677356097503	0.0367292791215819
AT1G51913	3.77746081533214	3.8503631656804	1.14019270268694	0.000268725803175166	0.0371572700640367
AT1G13470	2.94063375277683	2.95536851577617	2.52665518361685	0.000292928279390108	0.0402081481308831
AT4G36670	1.9810466021633	1.98199962319909	5.33961656319232	0.000301664979579579	0.0411073184129999
AT2G41100	1.80868486338575	1.80884762328375	7.68496802487603	0.0003148071349042	0.0425895551933344
AT1G30730	2.16024823058423	2.16725822675908	2.73969370435969	0.000318151395296156	0.0427345499181729
AT1G24147	1.87515717748263	1.8810358927101	2.65577830084875	0.000325680586962049	0.0431586461585702
AT1G21250	2.04744465566977	2.04779549480707	6.854045104858	0.000325898843632915	0.0431586461585702
AT3G19010	2.14249456045838	2.14267042321205	7.95330955935686	0.000337052459071142	0.0441431409670213
AT4G17660	2.50591989124986	2.52340056909212	1.80238045686553	0.000338027774488225	0.0441431409670213
AT2G18680	2.42614743258881	2.45043560110384	1.32435949861962	0.000344167563427502	0.0446349726224426
AT5G38250	3.59555840062128	3.6875365989536	0.699674845076374	0.000347407331923714	0.044746540252229
AT3G46280	2.64280728048632	2.64303613939945	8.11290655988481	0.0003598403469415	0.0460326375798293
AT4G15236	2.25014847891399	2.26227209991773	2.05484077408308	0.000367252277863847	0.0465185445234172
AT1G51800	2.42516496640339	2.42546074097703	7.5124218691465	0.000368586181015111	0.0465185445234172
AT1G64400	1.98799757145889	1.98838871243002	6.62998037347763	0.000389573913976658	0.0488395830155403
AT1G19020	2.09688382603202	2.0988192841298	4.44985174345673	0.0003970461720029	0.0494467103610235
AT5G67340	1.81595472527691	1.81940092318509	3.3383555346477	0.000403346022269275	0.0499008022945639
