	logFC	logCPM	F	PValue	FDR
AT1G65390	2.92851616572907	2.93020209886709	5.5356567323723	2.63341611649623e-08	0.000494081531777023
AT2G39420	2.40526444741108	2.40826947396841	4.15837928863578	1.02824530235624e-07	0.000964596918140393
AT1G30900	2.76258410359597	2.76434392875817	5.29751088691064	1.92692299764254e-07	0.00120509764272564
AT2G36690	2.82090166287	2.82171435177526	6.46615135390965	5.9465325648031e-07	0.00275488870023471
AT1G75960	-3.23077068862553	-3.24323776605152	2.98589173746851	9.38855889614978e-07	0.00275488870023471
AT3G02210	2.39770275544537	2.39996029741197	4.54671669743615	1.01893607862507e-06	0.00275488870023471
AT1G65730	3.61379727588162	3.62075225427011	4.20246044476373	1.12303307858239e-06	0.00275488870023471
AT3G51330	2.53435326693768	2.53589820775461	5.24413935564575	1.17466739163616e-06	0.00275488870023471
AT2G31335	4.63092561929653	4.67416338594605	2.62720429944472	1.51014036364634e-06	0.00288695447473344
AT3G62550	-2.8760123019924	-2.87705672350588	6.16085237732555	1.53872426965859e-06	0.00288695447473344
AT1G51620	3.08264580936954	3.08545404607289	4.95594991844165	1.71485902599065e-06	0.00292492591323969
AT4G37780	3.8770549225698	3.92159733503463	1.90072537510105	2.13681089832727e-06	0.00334090383953468
AT5G20630	-2.35531788064866	-2.35544920685819	8.60221094898932	2.72431335446651e-06	0.00366942790082544
AT2G39920	-2.15369947801001	-2.15650335430413	3.98514013000166	2.73808712352394e-06	0.00366942790082544
AT4G31550	2.17878204633636	2.17941435648989	6.1469014987442	3.20335415247978e-06	0.00400675537392171
AT4G15233	2.57235278963203	2.57290838409069	6.75328954805838	3.86727310874883e-06	0.00453486112914659
AT2G01180	2.28976238264462	2.29101143347609	5.28869246483512	4.78344724420897e-06	0.00501591614547028
AT3G51340	2.68726618817505	2.68997943348634	4.57825877900355	4.81219969184868e-06	0.00501591614547028
AT3G28270	-4.51809943405938	-4.54324648317593	3.26052036471724	5.59474583772614e-06	0.00541827177730715
AT1G64170	3.13158580862201	3.13269513795761	6.34364686981486	5.77579338802596e-06	0.00541827177730715
