	logFC	logCPM	F	PValue	FDR
AT4G26850	3.38285941576731	3.38288749499699	10.7805535951683	1.92241700592733e-11	2.48992615474106e-09
AT4G35090	3.64673146977652	3.64676965949003	10.6047856074267	1.92793353057767e-11	2.48992615474106e-09
AT1G06430	3.8087456335069	3.80886675779284	9.10337874670643	1.98415826597578e-11	2.53896282898995e-09
AT5G52780	-4.51389346884343	-4.51604452014257	5.67281396968904	1.99398662527832e-11	2.53896282898995e-09
AT5G50800	6.50212552159577	6.53137892183358	3.89010639739055	2.13366670464076e-11	2.69782011794473e-09
AT1G33110	3.34417642365697	3.34454711529947	7.01722681113873	2.21381558463241e-11	2.77972219345407e-09
AT4G34550	7.76156240310358	7.86210753938331	3.39559814534174	2.2543961250079e-11	2.81115423008743e-09
AT1G17050	3.42546052430745	3.42570253029406	7.71552799252971	2.31482932857833e-11	2.86674171849485e-09
AT5G44670	4.35575336707489	4.35760465747879	5.71547405402691	2.357913536935e-11	2.90023365043004e-09
AT5G44020	-3.45387103161563	-3.45458327333565	6.19381862247144	2.38535572689977e-11	2.91416330392397e-09
AT2G28550	3.25046897526298	3.25059931521455	8.43035997629912	2.4176254452993e-11	2.93376413935951e-09
AT3G56290	4.04486044690711	4.0452636607822	7.60629065282482	2.45508280006759e-11	2.93503363728596e-09
AT5G20830	4.23527228549697	4.23540961621497	9.35176875407184	2.46359121158074e-11	2.93503363728596e-09
AT5G64230	4.43315857658495	4.43566767043204	5.35738271381221	2.46736968567815e-11	2.93503363728596e-09
AT4G38400	4.54470967581037	4.54890786868697	4.72196803863854	2.56859187559873e-11	3.03547122239874e-09
AT1G02820	10.8972788313707	10.921213738499	8.58192197323574	2.65425162827041e-11	3.11633270719204e-09
AT2G34720	3.71414595654759	3.71482944642839	6.50969732230565	2.70241644964174e-11	3.15241237586918e-09
AT1G72770	3.56887092884167	3.56903140069328	8.45466090644477	2.73431152613629e-11	3.16917222461988e-09
AT2G46790	8.85162951257707	8.97175071584316	4.247122470407	2.80877949085849e-11	3.23183908673629e-09
AT1G60270	3.75237654307389	3.75428689293584	5.06243526947074	2.82412795588924e-11	3.23183908673629e-09
AT1G55450	-3.73238525129185	-3.73253064560774	8.76435906112472	2.9328191811302e-11	3.33511343484372e-09
AT1G72645	-4.97210216155201	-4.97714430299138	4.91612580447459	3.01145168863344e-11	3.40312862388633e-09
AT5G56010	3.59212230492115	3.59221213886631	9.31528746028308	3.13158035318481e-11	3.51690089229407e-09
AT4G23990	6.25778167332473	6.28235328251018	3.89230492768396	3.34646751883134e-11	3.73502958074009e-09
AT5G35320	3.50148081880799	3.50231607949177	6.00460637866965	3.44085747252091e-11	3.80673215952516e-09
AT1G01420	3.52636740786256	3.52746496403606	5.6346861460223	3.45281828528359e-11	3.80673215952516e-09
AT4G38550	-3.43713618628859	-3.43741023454514	7.55190577466675	3.67893486855911e-11	4.03144371869196e-09
AT1G21130	-3.6878755907584	-3.68803825980731	8.55762867650092	3.93336376950474e-11	4.28428616363947e-09
AT5G49480	4.60945332376948	4.60961589965955	9.48464791638239	4.00196538330361e-11	4.3329063530247e-09
AT4G29905	3.96956374702339	3.96984073475673	8.07222462807807	4.06069620483231e-11	4.37032429045078e-09
AT2G43620	4.29097160860628	4.29232659144726	6.10223840149628	4.15032265430419e-11	4.44035407766118e-09
AT1G79670	-5.57899861416614	-5.58981759987458	4.42374203937524	4.33047239124653e-11	4.60583948859579e-09
AT4G39800	3.25001675825365	3.2500338466789	11.3614894809381	4.4552469760826e-11	4.71083746049997e-09
AT5G42570	3.80348509614787	3.80370024513059	8.26913019064405	4.5309158264477e-11	4.76299354988377e-09
AT4G12470	9.63780721684032	9.70582739025842	5.83761335278219	4.65476902676728e-11	4.86490628745544e-09
AT5G52640	6.61589416188863	6.61721579817209	8.47214750652392	4.7615847263475e-11	4.94794330098213e-09
AT4G27560	3.16531152714729	3.16551237800717	7.71904684032027	5.09484326446461e-11	5.26399206084484e-09
AT5G61270	4.14361425936013	4.14468795554792	6.29213098589196	5.15366065744163e-11	5.29450786063649e-09
AT5G52570	6.8740515232049	6.87783303688188	7.2151665689928	5.37319433786022e-11	5.48885462275992e-09
AT4G24510	3.4059359208931	3.40655822641258	6.33144534276119	5.4514139364322e-11	5.53747277441745e-09
AT1G32870	3.32987914360408	3.33082210406135	5.65409414907378	5.51815932049431e-11	5.57395746781327e-09
AT5G06690	-3.52745739914477	-3.52831558986075	6.00127239635962	5.77691436458961e-11	5.80039122160876e-09
AT4G24960	3.37181211087345	3.37186568752095	9.83705412447395	5.80648642835676e-11	5.80039122160876e-09
AT3G47500	4.31738515525118	4.3186528465582	6.22612965721732	6.0411324390719e-11	5.97096962003831e-09
AT4G16780	-4.65933313076857	-4.66187613772635	5.57429608447002	6.04329097100277e-11	5.97096962003831e-09
AT1G21460	4.78638079081884	4.78970007126465	5.30665131797032	6.2908425272616e-11	6.18177846388136e-09
AT1G56220	-4.4130419626406	-4.41381162470543	7.04736305095991	6.42410927058391e-11	6.27861187683393e-09
AT2G15890	-3.22495800369222	-3.22531023094955	6.97400673611666	6.48820000716812e-11	6.30715829729068e-09
AT4G00970	-4.06064200824273	-4.06157144104868	6.4275069756216	6.71818057129668e-11	6.49579801655696e-09
AT1G31280	3.60912232117501	3.61000520867897	6.03427571256993	6.78900314254929e-11	6.52935988406562e-09
AT1G32940	3.91354092964498	3.91438623846715	6.40551248647005	7.04966737031489e-11	6.74418178426791e-09
AT2G22240	4.18021984019615	4.18152932542889	6.04186102647894	7.28051135867171e-11	6.92836451979701e-09
AT4G22710	-4.85476685872827	-4.8615082053011	4.37952633912537	7.32560518274172e-11	6.93477839314937e-09
AT4G15550	3.27661333775015	3.27741491736821	5.83369135839099	7.55257163513798e-11	7.11239831952759e-09
AT4G15480	6.28623733946257	6.3098834396854	3.97408910996178	7.63958617888439e-11	7.13023988748218e-09
AT3G23000	3.46595621824624	3.46602046064775	9.67091561435615	7.65038735784272e-11	7.13023988748218e-09
AT1G06040	2.84392512148833	2.84414627420139	7.24831674654926	7.82275468206795e-11	7.25349884135747e-09
AT3G13750	-3.85068312409065	-3.85140127657121	6.58269337796708	7.87896106128853e-11	7.26834157903867e-09
AT5G28150	3.07907063777164	3.07951503167429	6.483844744761	8.19910675033099e-11	7.52528168287993e-09
AT3G44110	3.11410149314006	3.11415830389877	9.48899983276491	8.91833202169493e-11	8.1440586507205e-09
AT1G69250	2.99968775596793	3.00016054682984	6.31265008500311	9.14238337544095e-11	8.272159068846e-09
AT1G68440	2.88536347140666	2.88563463293881	6.99723538111935	9.15011234870417e-11	8.272159068846e-09
AT4G27830	3.6312873437997	3.63177390792771	6.9172487984669	9.46566005207419e-11	8.50279017394596e-09
AT1G79270	4.32987706348811	4.33018710773739	8.27245611749287	9.49927335400191e-11	8.50279017394596e-09
AT1G65800	-3.3418159286261	-3.3422859934646	6.67693684377164	9.59226763312701e-11	8.5437335504714e-09
AT3G07720	3.24122726785347	3.24140664937068	7.96022123668851	1.00905223967903e-10	8.92757686481838e-09
AT3G17510	3.09131785054219	3.09162245112733	7.04168661997291	1.0121969234488e-10	8.92757686481838e-09
AT5G60100	-4.41921741010357	-4.42238384416506	5.02172454592074	1.02170636018068e-10	8.96770519341106e-09
AT1G14540	-5.67721807210225	-5.70175440686079	3.37650709217106	1.03216522151884e-10	8.9743006428894e-09
AT5G61820	4.57745923186513	4.57753301895907	10.5921900768835	1.03238456596482e-10	8.9743006428894e-09
AT4G36640	3.25587958880361	3.25663141977338	5.90631313655558	1.09530744189043e-10	9.46247013239141e-09
AT1G78830	-2.84787957834137	-2.84811677195446	7.15566302842936	1.09900930689796e-10	9.46247013239141e-09
AT4G18197	-7.75735388743805	-7.79789515947172	4.71184156393284	1.10845139968478e-10	9.48256665012124e-09
AT5G43150	4.98300431213557	4.98415934100626	7.03107094654655	1.11183238196212e-10	9.48256665012124e-09
AT1G04240	3.79671068351301	3.79726943835709	6.88505597125214	1.11986139120469e-10	9.50620366871921e-09
AT5G09590	2.84199233740523	2.84226840019445	6.92617794095976	1.13130725690176e-10	9.55848902431806e-09
AT3G25230	3.19302763256844	3.19335828470601	7.02742623961825	1.15384969484507e-10	9.70360759650873e-09
AT1G27910	3.19885504203666	3.19939186256628	6.3333058174539	1.17865567400415e-10	9.83174832277984e-09
AT5G16030	-3.66738919353243	-3.66941746643133	4.91359672123585	1.17996205190157e-10	9.83174832277984e-09
AT5G56000	2.8346303051404	2.83512293575609	6.08216102058379	1.2167435921932e-10	1.00708557804649e-08
AT5G40390	3.04816959820311	3.04825186500391	8.88696793512066	1.22917556478061e-10	1.00708557804649e-08
AT4G18700	3.5263506213159	3.52672372394738	7.19291193015926	1.23406536866716e-10	1.00708557804649e-08
AT3G23810	3.93878252649834	3.93886735097062	9.74834656588294	1.23613222428977e-10	1.00708557804649e-08
AT3G14890	4.13784042258207	4.13958466695937	5.58200085966643	1.23650792725137e-10	1.00708557804649e-08
AT2G40400	2.95974509961226	2.96005387577515	6.88626997382576	1.2477155457282e-10	1.01165671669559e-08
AT1G06570	3.31513003391891	3.31601409041538	5.73241848229087	1.26122257872145e-10	1.01804310026172e-08
AT4G12000	2.77410045950686	2.77428571046596	7.43136580192453	1.30872876162691e-10	1.04710032280394e-08
AT1G75380	-3.6568663361255	-3.65722771623121	7.37603945031959	1.3088030139577e-10	1.04710032280394e-08
AT2G16890	3.9675105939283	3.96914526164893	5.50409112369296	1.32145619828065e-10	1.05256605819878e-08
AT3G26180	-3.36859125364544	-3.36973932939928	5.42263295225141	1.3632958847739e-10	1.0811295128332e-08
AT3G23990	2.95126319504809	2.95141849647961	7.86998445898556	1.45330352040096e-10	1.14299681927497e-08
AT2G39450	3.24174616588238	3.24227590549636	6.39633003373364	1.45395314658063e-10	1.14299681927497e-08
AT5G17040	8.38285309406554	8.50287797125708	3.77469905433674	1.49614526734173e-10	1.16838278007727e-08
AT3G04140	3.80848653287852	3.80948103033437	6.06241415785765	1.49916932126501e-10	1.16838278007727e-08
AT2G28950	-3.7363764261128	-3.73792380458735	5.36960163077171	1.51402565229134e-10	1.17489690210643e-08
AT3G46540	-3.02191091252289	-3.02283810339452	5.37647080028824	1.54010030166529e-10	1.19002365617137e-08
AT1G13110	-3.28579643886746	-3.28638086004001	6.30886865363535	1.57665370323449e-10	1.21308406843331e-08
AT1G62570	4.91448104565794	4.91521993642053	7.60615793308167	1.59728804118803e-10	1.22375275731868e-08
AT2G15090	-4.90456958143575	-4.91212212834956	4.27264736120775	1.62011993244902e-10	1.23600795352788e-08
AT1G07350	2.72009503594699	2.72043370688067	6.50374985536292	1.63835682101344e-10	1.24466931431697e-08
AT1G13210	-3.65801207484233	-3.65853201301763	6.85536964344597	1.66896388393666e-10	1.26261656842924e-08
AT3G53260	3.25783191829194	3.25811707492701	7.30822549915844	1.67887472088265e-10	1.2640473736214e-08
AT4G28140	-4.16358100186892	-4.16532961450137	5.62615632308048	1.68483721609843e-10	1.2640473736214e-08
AT3G13520	3.53622065505805	3.53652871744785	7.47981379216148	1.73842630625376e-10	1.29886305964357e-08
AT3G08940	-3.56373211823391	-3.56390765174271	8.32244276809844	1.79085686046266e-10	1.33253016024795e-08
AT4G12400	4.64760589261623	4.65242110462115	4.62702078857077	1.8694444312299e-10	1.38530429348638e-08
AT1G17147	-6.70229146556733	-6.73014213547664	4.20249602865552	1.89946548509582e-10	1.39213966710717e-08
AT5G24120	5.87136602674477	5.87254734485056	7.88872800792894	1.90032757257955e-10	1.39213966710717e-08
AT1G79920	2.91558345432337	2.91570940913793	8.13512644418086	1.9017670359796e-10	1.39213966710717e-08
AT4G17840	2.83224667665006	2.83241984125392	7.58934343370209	1.97818782485493e-10	1.44224250246782e-08
AT4G27310	5.60262578684763	5.60400105933421	7.40058123260459	2.00315639414212e-10	1.45084054008548e-08
AT4G23290	2.80247983211973	2.80294017205435	6.14628467249733	2.00602917438953e-10	1.45084054008548e-08
AT5G57630	-3.48160238433728	-3.48340240471271	4.89385001370411	2.04603735322435e-10	1.46891464465788e-08
AT1G78100	2.71695778188647	2.71725433077387	6.69231793705569	2.04726779743259e-10	1.46891464465788e-08
AT3G04120	2.83505441075126	2.83508408688053	10.1376290055576	2.09076724996561e-10	1.48958962195875e-08
AT5G20070	2.83901941052988	2.83935240855494	6.65233472726157	2.09255994678127e-10	1.48958962195875e-08
AT4G16760	3.63220005472305	3.63230410403653	9.14411303760047	2.17037985992785e-10	1.53892699009237e-08
AT1G63750	-4.0791561065214	-4.08356091272849	4.21729744689826	2.17900757587501e-10	1.53900921794516e-08
AT3G47160	-3.90601773464954	-3.90923134869854	4.49216585138301	2.22184065033004e-10	1.56315567309795e-08
AT4G18422	6.00030700110579	6.01890122647302	4.03801316204298	2.29692994821427e-10	1.60972055789388e-08
AT3G01550	3.17071871308894	3.17118945541452	6.49417612322249	2.34341306325858e-10	1.63301891495231e-08
AT3G24460	5.55441687334947	5.56161938456874	4.96077192103728	2.34823802824845e-10	1.63301891495231e-08
AT1G20190	-4.81115018742758	-4.81635422263837	4.71001549383493	2.37380127214182e-10	1.64447129508032e-08
