	logFC	logCPM	F	PValue	FDR
AT2G46830	11.0486780344584	11.0668013132882	9.08186375106433	5.48288460373566e-13	9.92511770968229e-09
AT1G01060	10.4583725419862	10.4811558308572	8.1623051307646	2.59313642752865e-12	2.34704778055618e-08
AT2G31380	9.30779205470255	9.31289411188028	9.1659036853977	1.24976355189506e-11	2.69201254581955e-08
AT3G51240	7.70631061495624	7.71330658400856	7.10800017926679	1.33987857672753e-11	2.69201254581955e-08
AT5G14760	6.49018177646253	6.49119087040911	8.68304314578504	1.38179360526001e-11	2.69201254581955e-08
AT4G30830	8.80656703145244	8.82274781599457	7.00636827743336	1.48081952911221e-11	2.69201254581955e-08
AT3G12320	8.77286062064869	8.78751355120153	7.11297151761535	1.49860978368219e-11	2.69201254581955e-08
AT5G17050	5.61686511432773	5.6179046214014	7.76521904539018	1.5154545424604e-11	2.69201254581955e-08
AT3G02380	5.80871699368207	5.81143763474596	6.56862644588186	1.54497069480421e-11	2.69201254581955e-08
AT5G18670	6.12645668399924	6.12786763905396	7.83493852514966	1.61209759791806e-11	2.69201254581955e-08
AT5G44110	5.90879641753559	5.91056250580091	7.29337657792366	1.77716583570292e-11	2.69201254581955e-08
AT2G24560	7.75696224645529	7.79282714762638	4.81196969023579	1.91356006370526e-11	2.69201254581955e-08
AT5G43630	6.4192453899157	6.42107528282409	7.75256177147428	1.99997817551007e-11	2.69201254581955e-08
AT1G80760	6.030827474197	6.03468632625408	6.28848566351625	2.08198959460135e-11	2.69201254581955e-08
AT1G04570	8.27040487819102	8.27468629930061	8.38065066838126	2.87081775193135e-11	2.77774842814494e-08
AT4G14690	9.83638236741025	9.86307700773546	7.31412073702906	2.87243656572293e-11	2.77774842814494e-08
AT5G52640	6.17000636718157	6.17082127372974	8.67071155866232	2.95905824994296e-11	2.77774842814494e-08
AT1G26790	12.9445233445323	13.4603945675273	6.38699277493882	3.03154997197568e-11	2.77774842814494e-08
AT5G15950	6.558388490269	6.55876618945991	10.168003171029	3.25134401767712e-11	2.77774842814494e-08
AT5G01820	5.52039142904215	5.52208157448619	6.96741938228249	3.29704693375898e-11	2.77774842814494e-08
AT1G01520	9.16368301026515	9.1943203486318	6.44357472191997	3.31581689312626e-11	2.77774842814494e-08
AT1G64500	5.62411917268506	5.62545048206798	7.41606522769795	3.48599499452445e-11	2.77774842814494e-08
AT3G50970	9.03318377491715	9.03534824413199	10.1249522324114	3.66734280713161e-11	2.77774842814494e-08
AT4G33070	8.70518053167774	8.80479082225817	4.31506250138607	3.6827953969439e-11	2.77774842814494e-08
AT1G48100	9.79239933793057	9.79582960454874	10.2181128957526	4.61498924824129e-11	3.34162141486656e-08
AT5G06980	8.73486883841764	8.75605441331685	6.54295870219954	5.25492408739971e-11	3.60992313393821e-08
AT3G55610	5.48692288783808	5.48711071957599	10.1039894623997	5.43500077476792e-11	3.60992313393821e-08
AT5G03555	4.58458353530343	4.58552277262178	6.87719396716742	5.58379448404983e-11	3.60992313393821e-08
AT3G14770	5.67711811672267	5.6788553751049	7.08475598744215	6.10262651898358e-11	3.80930156022899e-08
AT1G71000	5.84136053891586	5.84842558041878	5.2272607820521	7.35548044175455e-11	4.36465178180967e-08
AT5G53970	5.70286455279942	5.70386969762945	7.90015144350098	7.47454453850955e-11	4.36465178180967e-08
AT4G17550	5.52027794586713	5.52103406447532	8.12789426489181	7.79846358697301e-11	4.4114933703558e-08
AT1G10410	5.01114025073672	5.01167129979083	8.12812019101031	8.35475227181423e-11	4.582961382557e-08
AT4G37760	4.84494632001516	4.84534756622274	8.36592897111047	1.10810599091004e-10	5.89968666101573e-08
AT1G71360	4.87058500219074	4.87140799446842	7.35517181430113	1.17747560025013e-10	6.08990380449366e-08
AT5G54130	5.40732280764151	5.40816703179548	7.85538599228682	1.2120403539878e-10	6.09454291330199e-08
AT4G27360	12.0878450596928	12.3686875176261	6.29641121434222	1.3567139682443e-10	6.63763141977254e-08
AT1G64780	4.43682145397535	4.43747725197019	7.24751676828971	1.4444368583946e-10	6.73077845217994e-08
AT5G42760	6.88049966009383	6.88334654710768	7.57984685975495	1.45011799599502e-10	6.73077845217994e-08
AT5G02270	4.34857355632671	4.34997085042534	6.06685634854723	1.55902463182094e-10	7.05536597130565e-08
AT1G09350	10.2222716952286	10.2277450421132	9.9776066590786	1.79915648385476e-10	7.71900397736593e-08
AT3G09450	12.738131288996	13.2539941036351	6.18041338580448	1.79928076294317e-10	7.71900397736593e-08
AT3G09350	5.74787174506562	5.74846821221996	8.69811229570676	1.85771550601392e-10	7.71900397736593e-08
AT3G12580	6.63855096320324	6.63918683169974	9.49768200183327	1.87623563696885e-10	7.71900397736593e-08
AT3G54500	5.1835614734341	5.18472375748687	7.17172772580222	2.21700339676477e-10	8.9182656640524e-08
AT3G17130	6.52902999225041	6.53092974490016	7.80990163603652	2.34163874128046e-10	9.21485749883887e-08
AT3G14690	4.06424786866801	4.06443048760611	8.71729683609524	2.50852601713802e-10	9.66156126856011e-08
AT5G54585	8.11530612611857	8.12230539278852	7.51775387170167	2.77816077465846e-10	1.04771388214307e-07
AT4G27830	3.92621895488777	3.92678618238457	6.94262709452667	3.02542265151373e-10	1.0968401764132e-07
AT1G46768	5.66262626831723	5.66590252835374	6.15718534653922	3.09704625250612e-10	1.0968401764132e-07
AT5G50800	9.74424301608032	10.0248511986715	3.94781899734998	3.13266434899788e-10	1.0968401764132e-07
