	logFC	logCPM	F	PValue	FDR
AT2G18193	9.41965152520756	9.428167430434	8.52181169392536	8.41229418563078e-17	1.58016533982888e-12
AT1G05680	9.66594407726958	9.67178345089413	9.3099398517657	1.8515771298996e-16	1.7390012404017e-12
AT2G15480	6.13205676833969	6.13402193072133	7.34847999053107	4.40480805214448e-16	2.51898732482313e-12
AT2G41730	7.02148881087178	7.02440852707617	7.66510373993714	5.56383219404905e-16	2.51898732482313e-12
AT4G12735	10.5374907940512	10.6032778110227	6.72005609407165	8.53996900208471e-16	2.51898732482313e-12
AT2G36790	5.2510691079844	5.25170544210719	8.09183787087744	1.19905809889615e-15	2.51898732482313e-12
AT2G47000	5.70188526101083	5.7024797934597	8.64030588256899	1.20179241655154e-15	2.51898732482313e-12
AT1G17170	8.09016360553564	8.0959864146345	7.74162876149034	1.21545827376671e-15	2.51898732482313e-12
AT4G08555	7.80756846617848	7.81451931771924	7.20211437560156	1.35408036193935e-15	2.51898732482313e-12
AT1G16030	5.89644264154184	5.89822649358001	7.24981462180323	1.40526655573562e-15	2.51898732482313e-12
AT3G25250	7.40448209287654	7.4149469425601	6.21319908117024	1.57721620660536e-15	2.51898732482313e-12
AT2G29500	7.759770245156	7.76637663726282	7.22882198396312	1.60923381057696e-15	2.51898732482313e-12
AT1G17180	9.40594729309381	9.50973226701191	4.95348066679612	1.92977612789769e-15	2.70395377936537e-12
AT2G04050	8.0476110107453	8.06131011707568	6.46818127357365	2.01529774867521e-15	2.70395377936537e-12
AT5G24640	9.48903368737973	9.59282719027683	5.03598721770299	2.19809693759481e-15	2.75260352505207e-12
AT2G36800	5.8759048460985	5.87641967419505	9.02261132191336	2.80209459648344e-15	3.28965905627156e-12
AT2G04040	6.86635799766027	6.87278088456541	6.37525159305236	3.32177981140339e-15	3.56085687736388e-12
AT1G76600	6.85972743304256	6.86208966267087	7.80923030449371	3.58617107375082e-15	3.56085687736388e-12
AT1G74310	5.9431593888803	5.94381061738697	8.7493910337568	3.60180369835572e-15	3.56085687736388e-12
AT1G59860	6.59967181891759	6.60658100953302	6.00561453821248	4.86783511356871e-15	4.57187073866374e-12
AT4G34135	6.39330223146701	6.3942023832248	8.73462082333582	5.71428003664425e-15	5.11128743849169e-12
AT2G32020	7.14657129088728	7.16625292430773	5.05067605436558	6.70628316224899e-15	5.72594649634932e-12
AT5G05410	5.74267113832898	5.74828567371714	5.44756966719507	7.02877705382165e-15	5.74037165995591e-12
AT3G24500	4.37929110939282	4.38042307742037	6.38781981799052	8.80128032648126e-15	6.888468735526e-12
AT4G24160	5.06051109232452	5.06090228605141	8.60258353706407	1.26913260553804e-14	9.53575474497061e-12
AT4G37370	7.14128330127537	7.14285434432452	8.67546807619433	1.35603817275614e-14	9.79685424501972e-12
AT2G26150	4.97268947047795	4.97413710268122	6.62939779808353	1.41186114682114e-14	9.82237028958824e-12
AT3G44190	4.65979534323021	4.66014266860334	8.37243296649955	1.74506043942088e-14	1.17068626050292e-11
AT3G09350	4.92843010814142	4.928840034356	8.40255373073587	1.82790744335365e-14	1.18278467459057e-11
AT5G43450	5.27104491541607	5.27141012161677	8.91085658042964	1.92650693373654e-14	1.18278467459057e-11
AT3G46230	9.86367402063205	9.96749948734796	5.40937043978483	1.95199770614927e-14	1.18278467459057e-11
AT5G62480	7.08310949258928	7.09521449818901	5.68319797569321	2.43658743081691e-14	1.40393151871108e-11
AT2G47520	8.79188823064171	8.89559493558325	4.34270813748559	2.48980433804995e-14	1.40393151871108e-11
AT1G56060	4.90071577834056	4.90427764550402	5.26260571320381	2.541187800052e-14	1.40393151871108e-11
AT1G75270	3.75465847631177	3.75514530730385	6.97486132123825	3.46145718506525e-14	1.85771462183616e-11
AT5G40690	5.33909817811891	5.34450579543947	5.09927411171862	3.71044501489195e-14	1.93602775443695e-11
AT3G22370	5.17032790552471	5.17055664435041	9.4851386079179	3.95936245195436e-14	2.01007200804083e-11
AT1G66090	4.50802551700152	4.5086721499014	7.32331713284329	4.54836127805345e-14	2.24832679597253e-11
AT1G76680	4.63541840109211	4.63548384832114	10.7551167179295	4.73199438292276e-14	2.27912262791849e-11
AT2G26560	4.97237518497207	4.973085228074	7.65379381742038	4.86226558876705e-14	2.28331992048501e-11
AT5G42830	3.83368460364207	3.83501694743125	5.60434192584741	5.02437359673691e-14	2.29963891838763e-11
AT1G79410	3.9413938853185	3.9424581294676	6.03770158090246	5.14186725789398e-14	2.29963891838763e-11
AT1G32870	4.27732646848105	4.27790371963914	7.25497391635207	5.73507873818239e-14	2.5052957911167e-11
AT5G63790	4.79040473678195	4.79069363967688	8.76885840457369	6.65784813173833e-14	2.75312228486626e-11
AT1G71520	7.51339298968906	7.5413255435229	4.91813434577434	6.73211918390297e-14	2.75312228486626e-11
AT4G15760	5.03924656032696	5.03973732031041	8.25486258355225	6.74210099573297e-14	2.75312228486626e-11
AT1G79710	4.35227672300031	4.35516904161169	5.0118841830082	7.19229098803333e-14	2.87446795572805e-11
AT1G72330	4.73506457338687	4.73606633079221	6.91904039417786	8.79092746537373e-14	3.44018294811625e-11
AT2G35480	4.00906867367649	4.01132237465503	5.02690950710218	9.07868837059477e-14	3.48028739496433e-11
AT2G29420	4.83428016114848	4.8349114922469	7.68595961045903	9.55361345832759e-14	3.58910150402451e-11
AT5G55150	9.60212609003359	9.84884718648409	3.97615213562699	9.99505505583844e-14	3.64550636627052e-11
AT5G46710	4.09335062382765	4.09482877844093	5.71658579313261	1.00919043359278e-13	3.64550636627052e-11
AT1G10170	3.72835972782968	3.72856619592365	8.18509551988697	1.04302795964914e-13	3.69664852717914e-11
AT4G19880	3.77167209908542	3.77199855015121	7.56889400821732	1.13986793055527e-13	3.96505170510189e-11
AT2G32120	4.12727852899607	4.13068380610584	4.55225947577988	1.18836778242446e-13	4.05860007728384e-11
AT4G39670	5.25362590585134	5.25569210949172	6.3941600092445	1.21396588420764e-13	4.0719884230279e-11
AT4G34131	5.2962816411701	5.29858483666614	6.28042385172243	1.36135496702596e-13	4.48626170186239e-11
AT1G76070	4.11604946739917	4.1180016871482	5.338400120244	1.43848518190067e-13	4.61265927350607e-11
AT3G25610	4.40024835814911	4.4009598435859	7.07701796080748	1.44882291916982e-13	4.61265927350607e-11
AT2G20560	4.6377808257028	4.63934872906629	6.17555278458127	1.55740487613114e-13	4.87375224552804e-11
AT5G08790	4.89547996700626	4.89577968901486	8.81972239206694	1.58272405758736e-13	4.87375224552804e-11
AT4G37900	5.37057589906318	5.37405572028856	5.76097977318186	1.63392528539503e-13	4.95026654207423e-11
AT3G02800	4.53268126406098	4.53821443943454	4.2616713343622	1.74616686912824e-13	5.17085405745407e-11
AT5G25930	3.3930093255557	3.39343441035747	6.80462183122599	1.76179013882592e-13	5.17085405745407e-11
AT3G61630	4.04981040102934	4.05070022563405	6.40579827990579	2.18158054281941e-13	6.30443214097228e-11
AT4G13180	3.83710936016074	3.83766801892305	6.86003923821425	2.23029689526475e-13	6.34756013343229e-11
AT5G61560	3.28740479699944	3.28799541844398	6.22236832857292	2.31460459231237e-13	6.48918397940233e-11
AT4G02380	3.95985861149241	3.96002216008365	8.75488755285886	2.39561288130848e-13	6.61752828860273e-11
AT1G42990	3.54503927376062	3.54528934865221	7.72372782770571	2.50258448276325e-13	6.74556387774995e-11
AT5G52640	5.55786695914024	5.55824228916972	9.15881167605569	2.51450471383842e-13	6.74556387774995e-11
AT1G28190	3.81739776804718	3.81866083333854	5.66660212595736	2.54969673828922e-13	6.74556387774995e-11
AT5G14730	6.53923439129139	6.54455422642307	6.32230134864247	2.72117364216443e-13	6.90383535231356e-11
AT5G37490	7.03867649209169	7.0825643189918	3.80384175644397	2.73313145065874e-13	6.90383535231356e-11
AT3G62150	3.69038522739837	3.69072090003865	7.44664033378086	2.74297307799557e-13	6.90383535231356e-11
AT2G04070	5.8654727897778	5.87562275090858	4.71893454543353	2.75653562299573e-13	6.90383535231356e-11
AT1G07160	3.99184449019158	3.9951408125698	4.46321297019785	2.82113182700744e-13	6.9058467531678e-11
AT5G16980	6.61669512836939	6.62636049111299	5.53986575196156	2.83086775976321e-13	6.9058467531678e-11
AT1G74360	3.38047441332577	3.38119538611042	6.02911678253873	2.88743809653488e-13	6.95354323145016e-11
AT2G46240	5.5269648308495	5.52853423610911	7.06449367898063	3.06026814515842e-13	7.27646542261465e-11
AT3G02840	4.86271709051146	4.86704703390984	4.94231001762854	3.20953067777548e-13	7.53597803141683e-11
AT2G41835	3.64667722990456	3.64828110297266	5.14943936802285	3.66067180381964e-13	8.4891431065368e-11
AT5G16970	4.59102687024356	4.59120962493459	9.22851401667507	4.0231827908779e-13	9.21603238339641e-11
AT1G74330	3.48970144124624	3.49025119621047	6.53032082056824	4.46569287037773e-13	1.0106454804479e-10
AT5G54165	6.68501484343713	6.70803056691643	4.36865040660243	4.58089082418501e-13	1.01450756982072e-10
AT5G54860	2.90120092300413	2.90163440257865	6.27132151179151	4.59077637535994e-13	1.01450756982072e-10
AT5G13210	4.15741314476565	4.15932518940472	5.40863896076692	4.89825775290526e-13	1.06987062361131e-10
AT3G63380	4.36305577100855	4.36531415963372	5.37433124348504	5.18515095705155e-13	1.10807309364496e-10
AT5G22140	5.7788065760778	5.78170844178297	6.43626965028071	5.19114311332819e-13	1.10807309364496e-10
AT2G29490	4.40638691141918	4.4101851958778	4.67460310104198	5.27185400573954e-13	1.1126573667844e-10
AT3G26910	3.47603464526389	3.47648702927007	6.79953952162385	5.46960493959842e-13	1.14156732428241e-10
AT1G55850	3.72666147018693	3.7269602408963	7.65100059125654	6.00831218822828e-13	1.23122233274704e-10
AT5G54490	4.05444541651517	4.0578406974327	4.48195531222582	6.03026270297743e-13	1.23122233274704e-10
AT3G13080	3.84791700240015	3.84801082719141	9.44296670505158	6.66228579749828e-13	1.34053954758772e-10
AT4G17900	3.46785682897336	3.46821998814202	7.10811670728684	6.70840702050926e-13	1.34053954758772e-10
AT1G54050	3.40794008175628	3.40901516885339	5.4820586379787	7.20820481808183e-13	1.42525178213525e-10
AT4G17260	3.23420172433906	3.23491057074748	5.90386983280017	7.63774714233514e-13	1.49445252418358e-10
AT1G55920	3.74992326110275	3.75012520563531	8.23983285011329	7.73390826398076e-13	1.49766734876922e-10
AT3G16050	3.14391382592768	3.14489654650489	5.34397552763416	7.8959393913884e-13	1.51344209722285e-10
AT4G18880	3.2033368119297	3.20373668205423	6.69937205937106	8.08416922628392e-13	1.53386903784361e-10
AT1G22400	4.1621058546952	4.16234359094847	8.41765169084309	8.30831379693794e-13	1.56063366361682e-10
AT2G01180	3.70817059024604	3.70945464731063	5.53397464757836	9.77528200031472e-13	1.81800888211794e-10
AT5G35320	3.3194009335246	3.32020819025225	5.80670168004935	1.01840703238186e-12	1.85928748906193e-10
AT5G17000	3.6243455527015	3.62456719984096	7.97647388562321	1.01951986463681e-12	1.85928748906193e-10
AT1G30370	5.40283380009987	5.41778825126254	3.7059445765569	1.06699465116089e-12	1.92715649301982e-10
AT3G56710	5.15370551059622	5.15503944100499	6.92446265523471	1.15561388845708e-12	2.06733821721694e-10
AT1G70420	3.31843342544651	3.32013954543354	4.72836292399198	1.24463732985537e-12	2.20559128339653e-10
AT2G20720	3.71095253664454	3.71206867170283	5.73423630401113	1.33061714741252e-12	2.33591705579409e-10
AT4G01870	6.45575008246214	6.4564869311775	9.08368353169304	1.34590366082834e-12	2.34087540416663e-10
AT3G10500	3.31590271454987	3.31658321771125	6.04620732452853	1.370448319768e-12	2.3616973613323e-10
AT5G27760	2.82971663867135	2.82999974933356	6.81079019757458	1.48903714678482e-12	2.54273397865509e-10
AT3G54150	4.95525160744308	4.95977915623181	4.97059227760435	1.64100806993217e-12	2.77699960230683e-10
AT2G25140	3.01492197350868	3.01537214137433	6.33458345333631	1.66630018263604e-12	2.78702740798273e-10
AT2G30750	4.93716671521043	4.94374859926281	4.41887883796849	1.67660826821789e-12	2.78702740798273e-10
AT3G50930	3.98156647104759	3.98193468534672	7.60419699619139	1.7595843071218e-12	2.88041080203906e-10
AT5G18490	2.74488218773389	2.74539549934806	5.86595257584874	1.76764340770671e-12	2.88041080203906e-10
AT2G37430	4.26299186486472	4.26499415456898	5.44947313133253	1.77878861284354e-12	2.88041080203906e-10
AT5G54100	3.01528770793992	3.01575637658602	6.27734485521528	1.80002694337542e-12	2.8898894106294e-10
AT4G37030	4.4786534391116	4.48693143275787	3.63004611710994	1.91722178030997e-12	3.05195711197817e-10
AT1G07135	3.92190558500018	3.92249412682934	6.86914358541429	2.05159901350051e-12	3.23842318231878e-10
AT1G57990	3.94145016349762	3.9416991180229	8.13136728066711	2.1097730583356e-12	3.30249809398132e-10
AT2G36750	6.43225803114602	6.4378552554936	6.13827562606016	2.24010190937356e-12	3.47752679881594e-10
AT5G15870	2.90456975245852	2.90493800703675	6.511110137522	2.36524452842528e-12	3.64170108376562e-10
