	logFC	logCPM	F	PValue	FDR
AT3G18250	6.32760622061537	6.34458881507294	5.7075577093407	2.43990151463173e-08	9.26549413916269e-06
AT5G44990	8.59914346247553	9.25765796274287	2.8966496610541	2.44124312039909e-08	9.26549413916269e-06
AT5G50200	4.68493314932301	4.68647774756856	7.50754600075573	2.57586097481544e-08	9.58472818021031e-06
AT5G01540	4.61895669898419	4.62203408840429	6.44656430174383	2.75326519911358e-08	1.00478295545343e-05
AT1G07000	4.01353306442457	4.01519194697855	6.7219239712448	2.8228362165141e-08	1.01073514869411e-05
AT1G08050	4.07941581791633	4.08654568302914	4.6885521705168	2.95810507963002e-08	1.01801842073302e-05
AT4G11170	5.5111559328959	5.53143497329094	4.61498368012464	3.0229536680643e-08	1.01801842073302e-05
AT5G38900	4.51449780153024	4.52221930861913	4.97936636770197	3.06036056637976e-08	1.01801842073302e-05
AT2G37710	4.44027849555176	4.44137328534159	7.76570487411804	3.13171528446648e-08	1.01801842073302e-05
AT5G48540	4.90767606868008	4.90922393878296	7.73104111272166	3.22554158713014e-08	1.01801842073302e-05
AT5G28830	3.32752139386621	3.32896643020759	6.23600295987905	3.24453797547362e-08	1.01801842073302e-05
AT3G22060	5.28762080643426	5.28909233734325	8.18611606956514	3.25852777766266e-08	1.01801842073302e-05
AT1G71697	3.9054164535659	3.9066354544006	7.06129867374419	3.27233617878034e-08	1.01801842073302e-05
AT5G56960	7.54974603402291	7.80346222095926	3.0436569545498	3.39889981801931e-08	1.04033744913794e-05
AT3G11840	3.98024293807937	3.98850864698802	4.33090769358957	3.71571217123789e-08	1.10028118866585e-05
AT4G11890	5.54095008616387	5.54379070632339	7.49756182063961	3.755632786633e-08	1.10028118866585e-05
AT1G05300	3.46766019409679	3.46901154312351	6.47235041869264	3.76868194463194e-08	1.10028118866585e-05
AT5G39785	3.15292184716912	3.15527225989617	5.34375925047992	3.90983063505e-08	1.11346928499034e-05
AT1G70530	3.4688855602474	3.47057844250435	6.14834595636453	3.95516292782836e-08	1.11346928499034e-05
AT1G22810	7.8227243023021	8.4801753960022	2.1737678516576	4.09136294118104e-08	1.11346928499034e-05
AT1G36622	6.3234687792816	6.3295853327408	7.15352264255158	4.10171689289987e-08	1.11346928499034e-05
AT2G33780	8.43186965790099	9.09022066366303	2.73865047777798	4.12566685043159e-08	1.11346928499034e-05
AT3G55150	5.36383759264112	5.3728611421579	5.65370146129103	4.16590184087652e-08	1.11346928499034e-05
AT5G11210	5.45029838779315	5.51169301909156	2.98149489930692	4.54888697737734e-08	1.1698939000568e-05
AT1G16150	6.63760690100189	6.75114562978336	3.27306616727027	4.56899043395936e-08	1.1698939000568e-05
AT3G21630	3.24324793722264	3.24423445724971	6.69520396474707	4.64450220962548e-08	1.1698939000568e-05
AT4G20830	3.98846694240012	3.98922756130201	7.83527396129712	4.69910712748277e-08	1.1698939000568e-05
AT1G57630	6.72680573176077	6.78120763179609	4.40276303901636	4.71859207799767e-08	1.1698939000568e-05
AT5G24110	7.41717792763446	7.43426842919252	6.80863732269499	4.78225301392156e-08	1.1698939000568e-05
AT5G05340	5.63457068603163	5.70745132219025	2.86881126360396	4.82677270990591e-08	1.1698939000568e-05
AT2G15480	3.11758951546365	3.11959595127289	5.54029854071166	4.87019118430138e-08	1.1698939000568e-05
AT1G19380	4.83689260240166	4.83748745055237	9.03966052800055	5.28297114847786e-08	1.23635628451007e-05
AT5G53110	4.29807684258166	4.3034806945869	5.30112604896859	5.30415267147789e-08	1.23635628451007e-05
AT1G21120	7.25004063361436	7.26162611120228	7.16844711084936	5.34232045791358e-08	1.23635628451007e-05
AT4G01250	4.66785864252669	4.67114299648302	6.39609517956645	5.44078769963858e-08	1.24397383344628e-05
AT3G15518	5.13129547810563	5.14523237193272	4.7828630882177	5.66599866061243e-08	1.28004353074336e-05
AT1G61560	4.98725478603094	4.99515235125754	5.4512988196101	5.74331074893711e-08	1.28224480097152e-05
AT3G50900	3.47701610560969	3.47931079303839	5.70839946947191	6.03685747838219e-08	1.33210981822394e-05
AT3G51340	3.84385784785912	3.84839874459749	5.08627291190858	6.11785493096885e-08	1.33446589683903e-05
AT1G09932	3.68184597147577	3.68336814428269	6.51201162425303	6.21448986841889e-08	1.34014061628392e-05
AT2G28890	3.28048778771503	3.2813522449951	6.92785614506713	6.50656285528838e-08	1.38736003713267e-05
AT2G42060	4.07123302103923	4.09489270892865	2.94081334128422	6.85756333176722e-08	1.43716165789847e-05
AT5G22530	5.64500614981844	5.71763098497696	2.85710861527087	6.89159039198821e-08	1.43716165789847e-05
AT1G65390	4.92816742265028	4.93005089527718	7.47033859028407	7.64209495844524e-08	1.5683397278986e-05
AT4G18253	3.65229623378702	3.65987175604017	4.15584401093514	7.6859142485414e-08	1.5683397278986e-05
AT5G25440	4.23848873751567	4.23940755768952	7.81272688753931	7.86304089449185e-08	1.58741411760396e-05
AT2G35930	5.81609083739586	5.82118625750028	6.91409225348024	8.47397565140581e-08	1.69274353617608e-05
AT1G66780	4.99540440992471	5.03354332796607	3.15146159527506	8.8146606694448e-08	1.73452017662419e-05
AT1G80840	5.4287445599052	5.43261423200994	6.9157971262313	8.86591437701144e-08	1.73452017662419e-05
AT4G23220	4.76372228898858	4.76868218504877	5.90187543186439	8.97689511250656e-08	1.73831161785752e-05
AT2G13790	3.46916469185377	3.47015074284724	6.93300568602568	9.17006525516929e-08	1.74475519969032e-05
AT5G12930	3.91221291139922	3.91443717498581	6.18919794171629	9.19405174521959e-08	1.74475519969032e-05
AT4G15417	6.51456415485519	6.53488055414376	5.6213484344742	9.50072551780577e-08	1.78510166486535e-05
AT4G18250	3.2179939844081	3.22068042270596	5.2192062996455	9.66547126064322e-08	1.79825145209045e-05
AT1G18390	3.33929626211645	3.34081719194132	6.1721241187496	9.8950289420486e-08	1.80703495315534e-05
AT5G12420	4.42448087760968	4.42677772318616	6.67386996663102	9.90312668641805e-08	1.80703495315534e-05
AT4G04490	4.36107976022266	4.37584174586382	3.90409281040995	1.01310741942774e-07	1.83102280937906e-05
AT2G38250	3.28369333279679	3.28884189789265	4.32842556198452	1.04260118994235e-07	1.86655120580528e-05
AT4G28420	5.2423844827681	5.30387188849964	2.74756299860393	1.05694666468163e-07	1.87454923884704e-05
AT5G13220	3.22738116511398	3.23316334074593	4.10705514511251	1.0712321338237e-07	1.882293722553e-05
AT1G55450	4.11517639064868	4.11546375777329	9.36587197834877	1.15044005826672e-07	2.0029266959383e-05
AT1G66700	3.76421318704495	3.77995056734458	3.19094265786737	1.17310302964062e-07	2.02381601759e-05
AT2G29720	5.10026273946233	5.10273015393453	7.25659272885362	1.26951960913968e-07	2.17042104708502e-05
AT1G51913	7.07873975356565	7.16832657667928	4.02201337298028	1.30350984859205e-07	2.20863449970816e-05
AT4G11460	-3.06765494753415	-3.07001887700222	5.31344660810715	1.31546785384532e-07	2.20917110286926e-05
AT3G46690	3.7244453426757	3.72870015659252	5.06457287279623	1.45505300919574e-07	2.42215271539539e-05
AT3G09520	5.6334078408045	5.67023034117736	3.8299963396482	1.52772074200932e-07	2.52100491487921e-05
AT5G67340	3.93034607320221	3.93552153234057	5.01060804770728	1.57307438814927e-07	2.57346833309558e-05
AT4G37990	4.92849251769295	4.93735432027196	5.19182476905416	1.60643574341383e-07	2.60558385493711e-05
AT2G47140	5.11241206123679	5.12144548454415	5.40003444689185	1.62670875212625e-07	2.61610610077117e-05
AT1G34750	3.57616657737459	3.57852190059357	5.77703450338023	1.64564515362283e-07	2.62432000674793e-05
AT5G48380	3.35027395639439	3.35077397261505	7.79343780913677	1.68916184923167e-07	2.65265573450053e-05
AT2G42360	4.95042949724836	4.9542391158081	6.45340043738596	1.69844696163325e-07	2.65265573450053e-05
AT2G36690	5.06016433341916	5.06121788879497	8.44109519719876	1.70534857779978e-07	2.65265573450053e-05
AT5G57220	5.89804290948833	5.90167334546848	7.48513653302262	1.74307464770003e-07	2.67386599921226e-05
AT3G26500	4.4851922531895	4.4895954145332	5.79568270917436	1.74716437741646e-07	2.67386599921226e-05
AT5G01100	4.61483431647928	4.62114049136235	5.38189383304386	1.7687281396965e-07	2.68252328422816e-05
AT2G17740	7.21798072938512	7.22065989799539	9.25374016691324	1.78109255315776e-07	2.68252328422816e-05
AT1G63500	2.85553940475634	2.85595568904294	7.54805513432803	1.81375554359882e-07	2.71020779140746e-05
AT4G19370	3.87493606416164	3.88208334328817	4.45231444528228	1.89083188696058e-07	2.78631722481061e-05
AT3G55470	3.08029865737747	3.08193346580486	5.7918610810688	1.90037774007464e-07	2.78631722481061e-05
AT2G38180	-3.22421684846076	-3.22904014745386	4.48073669408559	1.90873815263413e-07	2.78631722481061e-05
AT4G39830	4.0061246945175	4.01072905309836	5.2404208666739	1.95002440918363e-07	2.81891771415602e-05
AT3G57460	7.51266387651744	7.54832001459183	5.79352687240049	1.96077956615163e-07	2.81891771415602e-05
AT4G23030	3.93570285299402	3.94991942021781	3.54341097700658	2.02279377747581e-07	2.88620733196679e-05
AT4G39640	3.42890578707483	3.43035611445167	6.32013544760127	2.06723274456399e-07	2.90066282790257e-05
AT4G31950	10.0067749882784	10.6662350139728	4.31632950368711	2.07432947241633e-07	2.90066282790257e-05
AT5G48430	6.12552483984784	6.1324719906257	6.77783690720917	2.07878033722269e-07	2.90066282790257e-05
AT5G48400	4.98832953562605	5.04108271803065	2.70812149641272	2.09957787840319e-07	2.90829849623776e-05
AT4G29740	3.70807756465019	3.71304440927196	4.84496360934381	2.11973980502504e-07	2.91494944057682e-05
AT1G16420	5.79076823644947	5.85752500510986	3.16768997618848	2.13782903101068e-07	2.91867492960358e-05
AT2G30750	5.74824468358211	5.75957772606814	5.69973678114929	2.21642441839655e-07	2.99325104078938e-05
AT3G54150	5.03064489621961	5.0364095964144	5.9241935286857	2.22967873387125e-07	2.99325104078938e-05
AT3G23250	5.83080168630092	5.83553070116052	7.03210989590404	2.26815868421889e-07	2.99325104078938e-05
AT1G67980	5.80978545778953	5.94065677005828	2.27813205337819	2.28883735163333e-07	2.99325104078938e-05
AT2G31335	8.23406949688487	8.39194673181236	4.3799547456346	2.30370301329032e-07	2.99325104078938e-05
AT1G51790	3.77499638661751	3.7757043886815	7.72197042963702	2.30641556118553e-07	2.99325104078938e-05
AT1G25390	2.89929847137167	2.90017458200288	6.51822353358538	2.3068915517082e-07	2.99325104078938e-05
AT2G24570	3.542241444823	3.54386579439896	6.28365112628936	2.33291655524863e-07	2.99325104078938e-05
AT3G59700	3.02744835438297	3.02982581857367	5.19379652490196	2.33950497521539e-07	2.99325104078938e-05
AT2G24600	4.44264442225883	4.4436902565247	7.83044097182794	2.35018393359128e-07	2.99325104078938e-05
AT3G07390	4.50199768648933	4.5034380154155	7.43453691583858	2.37798828812386e-07	3.00847224958177e-05
AT2G02010	4.9697340329988	4.97310460927964	6.67150850403543	2.46974648675627e-07	3.10386616418369e-05
AT1G74360	4.04194107240692	4.04772145462305	4.95789450580099	2.51966979524686e-07	3.14577458581577e-05
AT2G16595	2.92424776527562	2.92789673889699	4.45395143999977	2.55320185834236e-07	3.16680468403679e-05
AT4G03460	6.77438365312707	6.78633548936266	6.64610450210958	2.61570175848545e-07	3.22325793966094e-05
AT5G57190	4.85175010952508	4.86705546540936	4.3440681519899	2.73564015499354e-07	3.34930601427822e-05
AT3G60540	3.72155968652043	3.72720639213831	4.63748448098174	2.95800673837849e-07	3.58271536087294e-05
AT4G33050	3.99852678146175	3.99883654262439	9.14265951033283	2.96404232311246e-07	3.58271536087294e-05
AT4G23550	5.46059147272346	5.4644244383448	6.98081521084202	3.05256138671245e-07	3.66635806554697e-05
AT2G39530	4.32910703238754	4.33219953531324	6.147888682917	3.11772827933717e-07	3.72107733062777e-05
AT1G70140	3.4241569881525	3.42629856187261	5.76940619689549	3.16911111164781e-07	3.75876384785878e-05
AT4G25350	5.74040059460305	5.75829491788436	5.03664721464028	3.20592867419126e-07	3.77881418944891e-05
AT3G21351	4.54422110415975	4.54770453193328	6.17784255785952	3.25377867619655e-07	3.80532586934627e-05
AT1G80820	3.88892368889031	3.89452130446288	4.83598969971459	3.26852567162061e-07	3.80532586934627e-05
AT1G05675	7.72510150554356	7.75283832906401	6.43431186529057	3.29040168500365e-07	3.80743614489721e-05
AT3G21230	4.7858097126849	4.78844484098596	6.82820039123762	3.38717178947393e-07	3.84811556350271e-05
AT5G48657	3.64254051626998	3.64444615225836	6.15631576617601	3.39881638174838e-07	3.84811556350271e-05
AT1G62305	2.76557456060025	2.76681651966307	5.86715256431703	3.39955806873443e-07	3.84811556350271e-05
AT1G21110	5.26710442144712	5.27177134236453	6.47609459658808	3.41714590169269e-07	3.84811556350271e-05
AT1G49000	7.08930182792755	7.09872965716768	7.29335180020245	3.42694593577467e-07	3.84811556350271e-05
AT1G62300	3.33245346717998	3.33366710985402	6.49465924408774	3.53590066268913e-07	3.94710511034422e-05
AT4G23190	4.05342651009619	4.05470321928678	7.15209591206551	3.63437579147823e-07	4.03330698215686e-05
AT1G30720	5.87276372556843	5.878034163667	6.90633023141063	3.68279957283373e-07	4.06328415660847e-05
AT1G51915	7.66293145833783	8.32018313130743	1.93117393844352	3.71746065525816e-07	4.07781796848752e-05
AT4G04700	2.67927593737018	2.68109794890848	5.22278692773537	3.91823029379731e-07	4.24127934188851e-05
AT4G22305	3.19696022888837	3.2002173084831	4.9169691203957	3.93159965483458e-07	4.24127934188851e-05
AT2G27150	2.98056117521656	2.98115660920944	7.16169033313033	3.93352565828307e-07	4.24127934188851e-05
AT3G53180	2.83811274117841	2.83843214118281	7.91375247398073	3.9789019762185e-07	4.26596738998297e-05
AT4G21865	3.07895292722838	3.08633328361915	3.59677719311055	4.04096080373498e-07	4.30816366137521e-05
AT4G22710	5.12978895307185	5.14220307580721	4.9271580190293	4.1127763576252e-07	4.36023223120969e-05
AT1G13550	6.30488641511262	6.46109309492987	2.5665007304963	4.33220680347125e-07	4.53194658065412e-05
AT3G16530	3.63415479020972	3.63456220304364	8.37827953524866	4.33965014797787e-07	4.53194658065412e-05
AT5G44070	3.55336826796845	3.55386551203628	8.0049429507919	4.34638919575828e-07	4.53194658065412e-05
AT3G11080	3.40260826560602	3.40994491730756	3.94643573160225	4.57558898882864e-07	4.74486077819678e-05
AT3G01830	6.56046452672765	6.60089533448574	4.67887332672793	4.64547753861465e-07	4.77982045882973e-05
AT2G38860	3.32947416664443	3.33000093035939	7.69806407534606	4.65967637078306e-07	4.77982045882973e-05
AT1G51920	6.61573188381562	6.6633638238819	4.46954721139339	4.70780542087822e-07	4.80322706838742e-05
AT1G51820	5.08104846296293	5.08210566791348	8.45608209768195	4.73607426745303e-07	4.8062289504522e-05
AT2G39210	4.78125884304695	4.78207146042112	8.53947183065012	4.76425238013965e-07	4.8091073094633e-05
AT5G54860	2.83505530048796	2.83661094520888	5.61132193255978	4.8331742379892e-07	4.85286494784767e-05
AT3G18830	2.89185649833073	2.89250688898216	6.94108069310677	4.89263346446888e-07	4.88671080290663e-05
AT4G20000	4.22961357193375	4.2341420481016	5.48984866306499	4.94477108680644e-07	4.91292779656156e-05
AT5G46350	4.16556527739187	4.17893059531815	3.86282444222953	5.00970989627505e-07	4.95152420320894e-05
AT1G56140	2.65793023077644	2.65863677134308	6.57527204674087	5.10427341953658e-07	5.01884956904382e-05
AT2G39200	5.6536652841998	5.65473845245573	9.01252091821331	5.18017354436211e-07	5.0601403334279e-05
AT1G30730	4.79692231541627	4.80690263025232	4.91179924728264	5.19959616914391e-07	5.0601403334279e-05
AT1G64400	3.42349574944653	3.42404323059965	7.73662344330512	5.39121235419435e-07	5.21984881865031e-05
AT1G51860	3.09888568629505	3.10126340919035	5.27622282631134	5.42878886492281e-07	5.22954955784976e-05
AT3G25610	2.95062283046072	2.95171666012827	6.24342988334878	5.53361707126076e-07	5.27299423471473e-05
AT2G44380	3.31300578994325	3.31529286080757	5.55787716875285	5.5370317781642e-07	5.27299423471473e-05
AT1G51620	5.27608739685044	5.28254630079285	6.04195512610834	5.55724744133923e-07	5.27299423471473e-05
AT1G23550	3.29735204069149	3.31062078944618	2.97705774845353	5.59770220730867e-07	5.28495496458192e-05
AT1G76560	2.84876826065663	2.85564143666999	3.48038793879176	5.63127810097409e-07	5.29033487733591e-05
AT1G58225	5.6902992545757	5.77849077991955	2.62908325202616	5.80622344733056e-07	5.41527327192395e-05
AT4G20780	3.6981418516912	3.70007498443239	6.17759364567054	5.82134029336821e-07	5.41527327192395e-05
AT3G46110	2.91297084875789	2.91702331928949	4.30058525384931	5.89220405124366e-07	5.45445640392443e-05
AT4G11470	5.92652373795488	6.00670321058821	2.95720811075491	5.96746722340233e-07	5.4973119174032e-05
AT3G13950	4.97740280343283	4.99166166416917	4.56334391967413	6.05717182742646e-07	5.55299274246724e-05
AT5G65730	-3.887361046979	-3.89352457038257	4.78772438812412	6.16968215298055e-07	5.62894510659191e-05
AT4G14450	5.8395339184346	5.88695213490485	3.68941768957466	6.35222715914019e-07	5.76776147363653e-05
AT4G23270	3.16500639396508	3.16562923956688	7.2782779958052	6.61148946970403e-07	5.97458265078921e-05
AT2G23130	-3.6344726990423	-3.63934423876799	4.93112127967946	6.93767132353732e-07	6.23962979652928e-05
AT2G43620	3.84743530298726	3.84755204824102	10.3976156823038	7.01609127431219e-07	6.28039453361427e-05
AT2G44370	5.92984177353062	5.93333781838241	7.58016157900593	7.09157852465672e-07	6.28866967691912e-05
AT4G36150	2.88917065931768	2.89402549056267	4.01670556278177	7.09161253549398e-07	6.28866967691912e-05
AT5G37600	3.21740008383171	3.21749162211188	10.1094411546291	7.20119475625226e-07	6.34154265900242e-05
AT1G69930	5.09541895097565	5.12478244536282	3.68111893179109	7.21807037121001e-07	6.34154265900242e-05
AT3G04300	5.45872194423646	5.48028142102223	4.44016170221189	7.3271177008375e-07	6.40768260870015e-05
AT5G44585	4.31838757390044	4.32152733095244	6.10262703785183	7.45693663325908e-07	6.49129754538338e-05
AT4G05120	3.23238950102393	3.23537532261759	5.0851743302389	7.53100645008375e-07	6.50265806457364e-05
AT3G25780	3.56085333385871	3.56261246318666	6.18098469468762	7.53851912423565e-07	6.50265806457364e-05
AT5G60900	3.43228361551671	3.44611916631225	3.07996934544826	7.71420121838015e-07	6.59479820213858e-05
AT4G22680	3.70535537886067	3.73872679554972	2.06157664753959	7.74428512372757e-07	6.59479820213858e-05
AT5G44910	4.48388894411032	4.48560085984021	7.1653243009099	7.76252370612543e-07	6.59479820213858e-05
AT1G78995	-3.52764068953514	-3.53487196358196	4.20426578454974	7.78434313789873e-07	6.59479820213858e-05
AT1G28380	2.65107733813074	2.65177250806392	6.59227083312099	7.84099920831387e-07	6.61327297671877e-05
AT5G64750	5.93019522460137	5.95116037173379	5.00147223305374	7.91859512805272e-07	6.64916724535648e-05
AT1G51900	6.20121475747956	6.45292600943735	1.66965956010598	7.98355063001117e-07	6.67417798703621e-05
AT1G47890	4.99094457626015	5.06974646619298	2.17028332160999	8.07630334813022e-07	6.71654074938902e-05
AT4G40020	4.86100707131048	4.88203890185499	3.84094287102889	8.10501044216728e-07	6.71654074938902e-05
AT4G01750	3.49356317544397	3.49429511426188	7.39089706697891	8.26295170464537e-07	6.81138966349971e-05
AT2G17120	3.05108357623643	3.05222810347614	6.29020827304739	8.29125263354815e-07	6.81138966349971e-05
AT3G19260	3.05265028946796	3.0533678408485	6.96586230046001	8.43268575036971e-07	6.89771885710198e-05
AT1G61120	5.68645901578541	5.73986190484338	3.37109124081383	8.64196427168855e-07	7.0385646344993e-05
AT3G22370	2.35837131496031	2.35929320771262	5.87184513167201	8.69432399850926e-07	7.05094814186796e-05
AT1G68520	-3.63234911633756	-3.634293879913	6.2251642230046	8.86487254019499e-07	7.10556940997218e-05
AT4G11280	2.98008917547358	2.9824714137723	5.1438603938633	8.87059057121622e-07	7.10556940997218e-05
AT5G46050	3.23980860409506	3.2414840329866	5.92146527297473	8.87921492988568e-07	7.10556940997218e-05
AT3G21780	4.48758343482292	4.51066669098172	3.37690045233122	8.9293904212055e-07	7.10556940997218e-05
AT5G05190	4.25485263610453	4.25681629914625	6.74132019230753	8.94889123140302e-07	7.10556940997218e-05
AT5G13320	3.69132600788043	3.70647718179242	3.18865246863573	9.1095931961238e-07	7.20303125345172e-05
AT1G02360	4.36680390866628	4.37032338834276	5.99724852011969	9.18175666787409e-07	7.2299666508816e-05
AT1G80450	3.90939057460534	3.92168966336561	3.69795598608288	9.23064618721585e-07	7.23842862375186e-05
AT3G16030	2.67432646286752	2.67640703572909	5.01117423707459	9.60523127912524e-07	7.50117176888723e-05
AT3G19010	4.78896187969057	4.78921498662687	10.2263646926876	9.77287757075523e-07	7.60081547787795e-05
AT4G37370	4.61183066725267	4.62173051861576	4.68996815971084	9.85113710947694e-07	7.62253292929337e-05
AT1G07630	2.45874857000022	2.4595231365479	6.23206491850831	9.8811355883763e-07	7.62253292929337e-05
AT1G10340	3.48401298423632	3.49119308700887	4.03769451561084	9.94870650012991e-07	7.64358717623342e-05
AT5G09800	2.94116220881688	2.94607445928331	4.034016152957	1.02844666084505e-06	7.86969043663565e-05
AT4G11330	2.91661126166386	2.91846918736529	5.43418889746199	1.0460715841597e-06	7.95592853696071e-05
AT1G67850	2.58417565019411	2.58667398955869	4.66172660246067	1.04810145662654e-06	7.95592853696071e-05
AT5G05730	3.59442377947027	3.59501970523869	7.78120291524802	1.07362465348483e-06	8.11720121481337e-05
AT1G72280	2.73252048475147	2.73585992134219	4.40911619279798	1.09813886048751e-06	8.26223733743506e-05
AT3G51450	3.17816465259714	3.18118074223481	5.0104871219286	1.1027326953274e-06	8.26223733743506e-05
AT1G17380	3.51284079201702	3.52005728740538	4.05492813243628	1.10586935959767e-06	8.26223733743506e-05
AT5G58940	2.61824599103882	2.62016512467758	5.07213757015541	1.12697796406489e-06	8.38692581335663e-05
AT3G26980	2.66848388797122	2.66918805280803	6.59161994054826	1.17032466091873e-06	8.67548870713079e-05
AT1G02930	5.23955840828155	5.23968529818087	11.6753854784436	1.18716825909948e-06	8.76610585717155e-05
AT5G54710	3.1519645227855	3.15250513453703	7.47857966966779	1.23188034518555e-06	9.06100515914193e-05
AT3G26210	3.02052945349639	3.02147624834713	6.53018075799985	1.24260531026388e-06	9.10460269223075e-05
AT5G39580	4.54440024314063	4.54579587861881	7.51755367413527	1.27235255396702e-06	9.28670554485851e-05
AT1G33610	3.19570480147639	3.20041133519909	4.38804457676347	1.34990723371893e-06	9.81501516256099e-05
AT2G39400	3.65690940599878	3.65776216019938	7.32663094809219	1.35792501035193e-06	9.83562706925518e-05
AT4G21380	4.6015917630705	4.60608307581466	5.90519520160157	1.36352244288433e-06	9.83861802228739e-05
