	logFC	logCPM	F	PValue	FDR
AT1G52690	-7.07730017262921	-7.12568599451527	3.49547810240155	2.44865468990323e-201	1.54968246326488e-198
AT2G14560	-9.21775222029631	-9.46710213057751	3.36913655107091	4.275196194555e-199	2.62109606690545e-196
AT1G58320	-6.40376900037398	-6.43512395022818	3.43989632802592	7.38441289696749e-184	4.39014535229107e-181
AT2G43510	-2.81850205147418	-2.81927416533003	5.14932788901506	1.56078837216772e-182	9.00620796281135e-180
AT1G14540	-5.34782841842936	-5.36106540782671	3.61643868872855	3.5943542430305e-182	2.01478959697187e-179
AT2G38860	-2.21487776284618	-2.21513001271876	6.12047634490829	1.69931970682394e-176	9.2608203689386e-174
AT4G31970	-5.10149595267649	-5.11271657118105	3.6076840207063	3.08088957689173e-173	1.63362088132537e-170
AT4G37030	-4.17978493311146	-4.18446109862003	3.94043411211018	2.94461378952386e-170	1.52027310359654e-167
AT4G33070	-3.0050329766852	-3.00614529290412	4.81568439432979	1.9349327047371e-166	9.73370377800953e-164
AT3G46280	-2.46106737120309	-2.46152928996494	5.5136352079203	3.1431362542753e-164	1.54162975431568e-161
AT2G47000	-2.1200859362878	-2.12030493171682	6.21948061510446	4.84075880778426e-163	2.31636212316877e-160
AT2G44790	-2.34802443642326	-2.34839480211578	5.71069737207905	1.12200137818852e-162	5.24108215206682e-160
AT3G18250	-4.24102218212162	-4.24628268360333	3.83350505136021	4.89463216795455e-162	2.23320438379303e-159
AT5G42530	-2.21172265964756	-2.21201232132694	5.91738992905202	7.25705751054301e-155	3.23582298407598e-152
AT3G44300	-2.37238991137439	-2.37282548147964	5.50343980206824	2.55444120391008e-147	1.11367959954471e-144
AT2G29350	-4.08956970241609	-4.0946933949419	3.71967584936009	5.56307399294914e-143	2.37265105799281e-140
AT5G39580	-3.44747116162122	-3.4499706890912	4.10371286330736	2.98978947634704e-138	1.24801446247771e-135
AT1G17170	-2.34408006062031	-2.34453377224953	5.41430131052544	1.67261695537237e-134	6.83647334321886e-132
AT1G32350	-6.6283674768516	-6.68136183317653	2.92280509853874	1.77790724520211e-130	7.11852290686125e-128
AT3G21720	-2.72886610260631	-2.72980315468605	4.7772215396808	1.04706053828989e-129	4.10845614014186e-127
AT1G05680	-3.06092532246971	-3.0624929298851	4.37945586590084	1.39025400474829e-129	5.34811633708954e-127
AT1G53625	-4.28832643709085	-4.2953969059438	3.45823916597261	7.2852743528608e-128	2.74864995247646e-125
AT1G66700	-4.91998412831082	-4.93310663970185	3.20396840225873	9.2487746085831e-126	3.42361715180739e-123
AT1G60730	-2.09211984736002	-2.09240163722876	5.82383850210198	8.12159315593663e-122	2.95069511345038e-119
AT5G59320	-5.36640435638701	-5.38672579146014	3.0265217850619	5.45672286768278e-121	1.94646265347397e-118
AT1G67980	-4.80091184747476	-4.8133757297268	3.15939828772447	4.99237690494224e-119	1.74902575889396e-116
AT5G38900	-3.83212120061784	-3.83694193685243	3.5489314561527	7.37182237598665e-116	2.53732952972776e-113
AT4G10500	-5.93246387053338	-5.9702766998876	2.70791852315241	2.72671529129276e-105	9.2233495344608e-103
AT4G12500	-3.00658176195449	-3.00841691490146	4.09790533893802	3.76242501803469e-105	1.25110197336987e-102
AT1G21120	-2.59731471961863	-2.59828291971617	4.59236832808849	6.11544634790617e-102	1.99964903165952e-99
ATCG00490	1.72612984086293	1.72624269806719	6.72827984479398	1.67544512263259e-101	5.38861604277522e-99
AT3G16150	-3.29329477410723	-3.29617258252292	3.74540396735905	1.40303099913701e-100	4.43968793097888e-98
AT2G39200	-3.00598590611187	-3.00794132619673	4.00670073193536	1.63534554025523e-99	5.09267367528054e-97
AT1G18970	-4.91041034096422	-4.92731671448816	2.83496071921397	3.82476855640344e-97	1.17247084856374e-94
AT2G02930	-4.02283057697459	-4.02992098881056	3.18879627984775	4.39892599518086e-97	1.32773121691467e-94
AT3G22235	-5.66368603669473	-5.69671447484561	2.63300003324738	1.06550703177547e-96	3.16730037218225e-94
AT3G43190	-2.12800175692667	-2.12840448319331	5.34908428050247	3.05429161940506e-96	8.94360407180714e-94
AT2G43000	-4.12244220705986	-4.13070878528822	3.06896934715739	1.36090167239764e-92	3.92640145746608e-90
AT5G40010	-5.39869801021749	-5.42644931207269	2.61587188668607	6.51062818166203e-92	1.8511886129859e-89
AT1G60750	-5.15594680349179	-5.17880913719833	2.65143347590905	2.82629755536582e-90	7.92130453410313e-88
AT5G13170	-2.44605900298984	-2.44689882358417	4.63653579836899	1.20658701567773e-89	3.33408882543399e-87
AT2G25510	-2.14354169614402	-2.14399921897666	5.1828954889728	1.80850738746542e-88	4.92793144926167e-86
AT5G06760	-4.60115298894345	-4.61601448717637	2.71115708713432	2.22808718584783e-83	5.98806061632172e-81
AT4G15610	-1.61616161282172	-1.61625285535751	6.89557983616895	3.55480208105239e-83	9.42454892272524e-81
AT1G19020	-2.04787682026339	-2.04826681723038	5.30663554439797	1.29750600483394e-82	3.39410270784493e-80
AT5G25930	-2.66070273754843	-2.66209736080954	4.13389160132229	3.39303469576689e-81	8.75894048634876e-79
ATCG00350	1.74684383531594	1.74700355612816	6.25355764099098	7.19296798891362e-81	1.83271219447398e-78
AT1G26410	-5.21690920999024	-5.24457098536201	2.44151489265532	8.11985011998978e-79	2.04235050646256e-76
AT5G48430	-5.56599450188235	-5.60362757427529	2.35308594157596	3.34917865014184e-78	8.31740961229529e-76
AT1G65970	-1.76364972843617	-1.76383406783892	6.06018805896904	1.41518971047192e-75	3.47057586621857e-73
AT4G20830	-1.95765409241514	-1.95800461473798	5.35870039072054	3.51108676075194e-73	8.4293016454251e-71
AT2G17740	-4.03890429445921	-4.04853531040701	2.76948386478998	3.52312928755216e-73	8.4293016454251e-71
AT5G26920	-2.73043750915278	-2.73222449140811	3.8504567689338	8.31320167133148e-73	1.96502052517894e-70
AT4G26200	-2.52871654841574	-2.53002268444009	4.09012687911328	1.12098696486888e-69	2.61817181711459e-67
AT5G62480	-2.38255850454031	-2.38354194882719	4.3419556974318	7.71840076237284e-69	1.7814977006705e-66
AT2G47520	-4.98098574348674	-5.0071490422516	2.28727087351346	1.0696631426118e-67	2.44020013894196e-65
AT1G74590	-2.42645981522716	-2.42756080907151	4.22655324043121	1.53558172811465e-67	3.46282504872199e-65
AT2G19190	-4.1677024742318	-4.17991212734396	2.56102459651907	1.75440211395732e-66	3.91131989474189e-64
AT2G28190	-1.9114940615987	-1.91184126615086	5.31946553116338	1.47097326800366e-65	3.24258702752403e-63
AT5G44575	-2.65461755353338	-2.65639449488794	3.78086862024365	3.95202068858865e-65	8.61496598771342e-63
AT1G30730	-3.08881489285798	-3.09227254096847	3.2735870363674	4.92813272984759e-65	1.06247292337231e-62
AT1G68620	-1.8254715621222	-1.82574625964535	5.55775743791887	5.72420128632432e-64	1.22068592430866e-61
AT3G48450	-3.12092092041195	-3.1246865272489	3.18529619652285	1.33760210380592e-62	2.82176512629767e-60
AT5G59820	-1.74357223405012	-1.74379076442286	5.79017290739303	3.24013291704029e-61	6.7625710318525e-59
ATCG00680	1.90050117594678	1.90086294900071	5.25666996184611	4.34016054035141e-61	8.96311680433203e-59
AT2G43620	-2.98161583017251	-2.9847875484397	3.28856155011507	4.84331340299014e-61	9.89801725554829e-59
AT5G25250	-2.85578034929266	-2.85843306186665	3.41436584025502	1.19089321004517e-60	2.40867359668826e-58
AT1G51890	-2.88303291725923	-2.88585287699134	3.35527609511176	2.03332698504637e-59	4.07059613465559e-57
AT4G08555	-3.47918645821435	-3.48553667436383	2.80201418766324	4.7816658260067e-59	9.47590927681065e-57
AT4G14400	-3.29708360618671	-3.30217695460445	2.93267234155808	1.37961422544592e-58	2.70666514890235e-56
AT5G25260	-4.23408288089847	-4.24964496982634	2.28300449670439	5.97712506765976e-56	1.16104174952888e-53
AT4G04990	-3.73908245186485	-3.74839476592809	2.51911233398209	4.15051080354143e-55	7.98322269163522e-53
AT5G27420	-2.05078513147898	-2.05139147572086	4.67353686566231	2.60884411396408e-54	4.9692148225108e-52
AT1G30720	-2.20716534902572	-2.20804595024422	4.31120340533964	3.61523976877472e-54	6.81994125226839e-52
AT2G36690	-2.14426325598537	-2.14504011977811	4.42226152771038	2.40761767221215e-53	4.49857629629812e-51
AT1G26420	-3.64336310728066	-3.65198646822782	2.53032053280687	2.50830790954065e-53	4.64249932804509e-51
AT4G11170	-4.80857121500717	-4.83749370446644	1.97862108752755	8.31348474930717e-53	1.524320161651e-50
AT5G43580	-1.97501915859622	-1.97553904120538	4.81110483685642	2.71085930831129e-52	4.92447673794067e-50
AT3G63380	-2.80960464609667	-2.8125985302852	3.19467358995297	1.98007928187461e-50	3.56396104872458e-48
AT5G44585	-3.46343765215479	-3.47081972700598	2.57189988802103	2.20732641175394e-50	3.93686698838186e-48
AT2G40340	-3.61853996327676	-3.62778636921236	2.40792078091131	2.31012231995075e-48	4.08308917073097e-46
AT3G26830	-3.77697996019468	-3.7881704023906	2.29594839386303	5.70175033473833e-48	9.98773569796707e-46
AT2G46750	-1.79674947378797	-1.79709705976693	5.18396372149342	1.06347767176585e-47	1.84640428693577e-45
AT2G44370	-2.65502568814739	-2.65751671266826	3.29720978470847	2.4768576690425e-47	4.26258514113551e-45
AT5G57220	-2.44832923577271	-2.45008851503054	3.57666515694104	1.02483705006963e-46	1.74837200741879e-44
AT3G47780	-2.33429912555787	-2.33571765299487	3.76340179801603	3.20262281226322e-46	5.41657387532691e-44
AT5G13320	-3.87267249850564	-3.88564145011541	2.1814996683138	3.35812987555969e-46	5.63103846398338e-44
AT2G41190	-2.41327486518628	-2.41495797994444	3.60311847143653	9.48796961374386e-46	1.57749555806814e-43
AT1G75000	-2.75469330346648	-2.75774580491427	3.10889798065337	1.37497249924409e-45	2.26685592123276e-43
AT3G29970	-5.3972104986355	-5.45518279804055	1.58921906582397	4.02842416833875e-45	6.58613781321982e-43
AT2G15490	-2.1710245186525	-2.17205375967332	4.04715971649827	1.76611100256147e-44	2.86358113712838e-42
AT1G13480	-2.92156583373143	-2.92563993042799	2.86767750646056	5.10987497908577e-44	8.21726534546588e-42
AT1G65500	-2.91759872415767	-2.92174343842838	2.84213283582434	4.04324061832064e-43	6.44913314559615e-41
AT5G24640	-5.72282643634724	-5.8093426889912	1.35697436231062	3.42917124061243e-40	5.42555730399801e-38
AT2G47770	-5.50988751260945	-5.58413366498403	1.35702898980277	4.49316683107286e-39	7.05211520470548e-37
AT5G40990	-6.93256477997742	-7.18041940953132	1.13393681469882	8.43215137522434e-39	1.31293950659148e-36
AT1G44130	-4.78516209969177	-4.82503209578216	1.50972112364823	3.72523280035401e-38	5.75475136300357e-36
AT2G18193	-2.25935269074034	-2.26086571027348	3.59156798410832	6.5935443515868e-38	1.01061520807642e-35
AT3G25250	-3.21133374160341	-3.21857577792548	2.34674408672787	1.31438691909092e-37	1.99898891206549e-35
AT3G23250	-3.9706262301428	-3.98874418804585	1.80786404162914	3.44442018823835e-37	5.19815997484986e-35
AT2G35980	-3.05190026846886	-3.05803508255123	2.41982311018726	7.22038539839326e-36	1.08134916893952e-33
AT2G29460	-2.40976078729037	-2.41193978109048	3.22998875635359	1.30940872309762e-35	1.94615831351911e-33
AT5G44990	-6.01672322346368	-6.14506435392086	1.11425255634216	2.19545414965381e-35	3.23854247835023e-33
AT1G73260	-1.59222602860844	-1.59245610253208	5.53183523295174	2.70647600680598e-35	3.96256364011392e-33
AT1G51800	-2.07938080076669	-2.08046724614939	3.86831920385442	4.23104864134202e-35	6.1488106144066e-33
AT4G10510	-3.6698592735775	-3.68375036386737	1.88707671091335	8.64150281189591e-35	1.24660032107784e-32
AT2G34390	-3.41309998218284	-3.42357446888187	2.02639702234881	5.04933374863597e-34	7.23086706675103e-32
AT1G19250	-2.92224095785017	-2.92767144800784	2.46077986372286	8.54186881316054e-34	1.21436901627099e-31
AT5G64810	-4.10125340705001	-4.12440973524407	1.596309459286	9.39895411736023e-34	1.32660489804669e-31
AT4G20000	-3.36942409316983	-3.37944120324318	2.04693917008261	1.01004612519162e-33	1.41543535215245e-31
AT1G57630	-4.01387025382751	-4.03502842638146	1.63446488597125	1.15014348161987e-33	1.6003308486454e-31
AT1G65690	-1.77035085009687	-1.7708118188647	4.74670264930416	1.22143799293626e-33	1.68756281573355e-31
AT1G19610	-2.48725950267671	-2.48995649258292	3.00937357021868	1.99479058152454e-33	2.73676898034476e-31
AT1G02220	-1.99184932655121	-1.99276436166629	4.01788391280606	2.25967416010399e-33	3.07864912132501e-31
AT1G78340	-2.07819688538347	-2.07934609738568	3.78700382845874	2.34156415032353e-33	3.16821703897913e-31
AT1G14550	-6.69547401107501	-6.94299374307853	0.909829469386743	8.78964692965686e-33	1.18112385693793e-30
AT1G60190	-2.4054455995972	-2.40784783288672	3.08630518880907	2.6536124991951e-32	3.54157983821147e-30
AT3G60270	-9.16911972423529	-144269485.818461	0.729864675066616	4.16209749678576e-32	5.51731018847566e-30
AT1G36622	-3.53350522132797	-3.54655680199531	1.83772113184175	9.6078046841567e-32	1.26507060468772e-29
AT3G17520	-9.14900153977184	-144269485.798307	0.710592207063577	1.13204395951783e-31	1.48063802945202e-29
AT3G28210	-2.19230325350785	-2.1939099922305	3.43286945375736	2.32373831571477e-31	3.01916702092769e-29
AT3G61390	-3.18921306745273	-3.19785743056823	2.0747962907022	4.07754632995583e-31	5.2629856215397e-29
AT5G43570	-4.38448123907355	-4.41868640568191	1.33184884651826	1.16104736776187e-30	1.48879662144576e-28
AT4G19970	-4.30843436463717	-4.34043813108539	1.3486432080195	2.32114312439932e-30	2.95704590633703e-28
AT2G26820	-3.46913374442387	-3.48212947204645	1.780255881144	1.0929312156506e-29	1.38336887224833e-27
AT3G26210	-1.88147609057621	-1.88224437744445	4.14244176153287	1.85417576875136e-29	2.33186374404699e-27
AT5G11210	-3.43651324290501	-3.44914818864724	1.78640104133501	2.38270078760874e-29	2.97746539822267e-27
AT3G48850	-3.27924984541568	-3.28961917974684	1.90716267035647	2.94227877638291e-29	3.65345362745926e-27
AT5G59310	-5.13656116117039	-5.21032875731934	1.00780311109212	3.15305100267797e-29	3.89054764915341e-27
AT2G04050	-2.65855830401287	-2.66280138813615	2.54131510252779	5.04465753521212e-29	6.18569601145791e-27
AT1G05880	-7.23459325893524	-7.69451660350647	0.671245976183689	9.17866391753299e-29	1.11848576023652e-26
AT5G02780	-2.72233046048198	-2.72709234540762	2.44338113470384	1.14123088992601e-28	1.38208696478139e-26
AT2G45220	-1.73261942524839	-1.73311511573005	4.59795482934291	2.72600515062542e-28	3.28107331595829e-26
AT5G41750	-2.20219525347972	-2.20403373271823	3.25010413802394	3.2090186678753e-28	3.83888641738083e-26
AT3G50260	-2.18689398756559	-2.18868091124444	3.27430398597839	4.39909189144217e-28	5.23065356473963e-26
AT5G48400	-3.3179497556751	-3.32958321479087	1.78347331743194	1.35028757487637e-27	1.59586095972889e-25
AT5G10040	-5.43209547576013	-5.53487984355423	0.846404924879903	1.67772183347021e-27	1.97097153597917e-25
AT2G31865	-2.01147506670332	-2.01269520263743	3.62788707005441	2.27981725284547e-27	2.66236515973662e-25
AT5G38910	-8.93322993657124	-144269485.582128	0.509484896364907	2.34904231688656e-27	2.72697403639038e-25
AT1G51420	-2.0159336650508	-2.0171845965099	3.59604095761222	4.9150232188486e-27	5.67222591356416e-25
AT5G20230	-1.9427162740883	-1.94375321831726	3.78287375392003	8.37368957046404e-27	9.60721729139965e-25
AT4G20860	-1.41536197937136	-1.41549397615755	6.10603347152412	1.65419785622299e-26	1.88684347332784e-24
AT5G48540	-1.78923919052772	-1.78988492447212	4.28477193652792	1.89298480489052e-26	2.14673230561544e-24
AT1G76600	-2.39408570112555	-2.39702615945084	2.7851967875876	2.93432767071032e-26	3.30853876848653e-24
AT2G17850	-3.950047374105	-3.97664263865256	1.25418792703022	1.40574956685204e-25	1.57596575726115e-23
AT2G34500	-2.1451445929917	-2.14698625583269	3.18518050622407	3.91197170501398e-25	4.36073709549258e-23
AT1G70440	-3.81044032259989	-3.83435782017224	1.26727384879716	1.66810870481072e-24	1.84896184630969e-22
AT3G54040	-1.40242104115022	-1.40255605518824	6.05667543877329	1.98114710011206e-24	2.18360252567969e-22
AT2G21640	-2.50546802259122	-2.50950979457199	2.45109956090598	8.58853660134425e-24	9.41332399898172e-22
AT1G15520	-2.58726494758199	-2.59199252310833	2.31507769966921	1.77023591307338e-23	1.92945879881037e-21
AT3G55790	-8.68764075145614	-144269485.335985	0.276020183896843	2.05129620025978e-23	2.22344641728711e-21
AT4G28420	-3.5128108698208	-3.53112052678727	1.34452082234681	9.3884460383543e-23	1.01204353201359e-20
AT5G43290	-2.71738266178865	-2.72353535517009	2.07720174875353	1.39208610253697e-22	1.49242280030999e-20
AT1G03220	-1.24640312234227	-1.24644410428401	7.56120127769854	3.13438499167068e-22	3.34203799736887e-20
AT5G67340	-2.13554299054022	-2.13763717545907	2.99224799656739	5.74756804356968e-22	6.09521824036722e-20
AT3G03670	-8.58039797007513	-144269485.228471	0.176478826696559	5.79158567022066e-22	6.10887737978812e-20
AT3G50480	-1.76199843646883	-1.76275076290294	4.03334082485589	6.4396815649304e-22	6.75615575520693e-20
AT5G59680	-2.55691134258005	-2.5617697563178	2.24318402509473	7.13021306427593e-22	7.44083245255476e-20
AT2G24180	-1.39982793452515	-1.39998094481228	5.87240851508855	8.10575550423493e-22	8.41411731415795e-20
AT4G12735	-5.69825791640381	-5.86633995005201	0.456673250048477	9.11783890609008e-22	9.41488849992534e-20
AT5G13210	-2.27440904532498	-2.27732889176476	2.66832808631575	2.04578975977865e-21	2.10137954435065e-19
AT1G76650	-2.95506725190546	-2.964535389902	1.71088009925604	2.83673693042139e-21	2.89864280405923e-19
AT4G37900	-1.79998355783597	-1.80087899140936	3.82850868934748	3.883050923446e-21	3.94723192057446e-19
AT1G13340	-2.13805706427711	-2.14026233465536	2.9224331731033	4.51044195098098e-21	4.56135879568535e-19
AT3G50930	-2.0936640611133	-2.09567988294606	3.00013155463793	7.52091593527435e-21	7.56681280687936e-19
AT3G56400	-1.74868399778484	-1.74945781037526	3.97825286961503	1.12696966351669e-20	1.12806213410888e-18
AT3G52400	-1.48626624397552	-1.48653309153567	5.18416079880941	1.42345567795781e-20	1.4176028906525e-18
AT2G02010	-2.66861664681846	-2.67507396301343	1.95720095356948	4.15420782885709e-20	4.116232494664e-18
AT1G69920	-3.20464489705279	-3.21887444274352	1.39357692434678	4.32468544785605e-20	4.2636182814818e-18
AT5G54610	-3.91000252025262	-3.94354409717845	0.898440214094244	4.40277325841433e-20	4.31890042784154e-18
AT5G03350	-2.34776324596959	-2.35141031414418	2.43157934227477	5.24626360351747e-20	5.12071868842832e-18
AT3G22231	-6.00344549652485	-6.249604883146	0.267180851884721	5.47954650568077e-20	5.32194172747282e-18
AT2G32020	-2.26213718397734	-2.26523929185003	2.56997998896168	7.27826914153984e-20	7.03410651664384e-18
AT2G42060	-2.57897240798332	-2.58463632369298	2.04955274198688	8.95499421328871e-20	8.61215840541722e-18
AT1G32940	-1.80542899795713	-1.80642445958311	3.68325532537395	1.10566325894328e-19	1.05814670620528e-17
AT5G44567	-4.39029034618512	-4.44686495678071	0.651246725985282	1.12340999361382e-19	1.06991168275289e-17
AT2G38250	-2.89843280952114	-2.90803709374436	1.63424757508345	1.60450505384494e-19	1.52071423436637e-17
AT5G57010	-3.02263930311594	-3.03425697245231	1.49473437185065	2.46298399461641e-19	2.3231386053067e-17
AT2G18690	-1.42935292410772	-1.42957126737074	5.39905358334769	6.08943637455142e-19	5.71620345609208e-17
AT3G11340	-1.6573559455302	-1.65796824858761	4.20255091653027	7.57477510551743e-19	7.07664346643555e-17
AT2G29220	-6.58687156720646	-7.04530141300263	0.0695399156289659	1.16589109067055e-18	1.0840576923159e-16
AT1G55775	-4.43511789063541	-4.49870779539656	0.539074188851597	1.99124606234178e-18	1.84274794797563e-16
AT1G59590	-1.86002124896405	-1.8612868405591	3.4010769686775	2.09103342592906e-18	1.92600867527241e-16
AT4G39950	-1.46779539898553	-1.46807545716613	5.09045668947824	2.87151299404487e-18	2.63253333785824e-16
AT5G06090	-3.74126923693213	-3.77246109311635	0.834634829960435	3.8556620312147e-18	3.51833643676285e-16
AT1G08050	-2.04446515861253	-2.04660463890999	2.86268357086487	8.24211015786161e-18	7.48620181421699e-16
AT2G23830	-6.49709681184367	-6.95525822736427	-0.0134646268748008	1.25897331657378e-17	1.13823951603046e-15
AT4G16260	-1.56161770148591	-1.56206948541996	4.52175766268032	1.76091301092548e-17	1.58474093400674e-15
AT3G03341	-3.740376116518	-3.77362426155375	0.748930615708033	3.80300999289169e-17	3.40690653198822e-15
AT3G21352	-3.73213441614304	-3.76536911185112	0.742472618002698	5.13539595964087e-17	4.57960606055428e-15
AT2G38340	-3.59085898642304	-3.61997961808835	0.786246651928675	1.47350026441479e-16	1.3080815243237e-14
AT2G25460	-2.64861712427784	-2.65649833324052	1.65793127552594	1.83633326223253e-16	1.62283884106937e-14
AT2G04070	-6.38485627472558	-6.84266625200705	-0.113064909283314	1.99817004862594e-16	1.75794162260055e-14
AT5G06740	-2.43474997399395	-2.44015988357819	1.96517906136192	2.05342642026085e-16	1.79848986335257e-14
AT2G43610	-1.4566416067698	-1.45694457273378	4.96300423243805	2.89631228426594e-16	2.52545558688949e-14
AT4G34131	-1.54614664567856	-1.54661224620638	4.45972851910938	3.92550529398186e-16	3.40772072401018e-14
AT3G49120	-1.22930205743818	-1.2293587394963	7.06857467038879	7.37417753402964e-16	6.37330348194394e-14
AT4G15210	1.77248051896951	1.77363730901903	3.43945231250558	8.1905517200279e-16	7.04782606119418e-14
AT1G55230	-6.32224419332415	-6.77983776615905	-0.17142082616896	8.73539322266647e-16	7.48382880504338e-14
AT2G27660	-1.6396239039743	-1.64035135014448	3.93554631281688	9.7389966768939e-16	8.30736416539049e-14
AT2G30770	-6.30797569365738	-6.76552218189001	-0.183435205175929	1.20345117873317e-15	1.02209994266519e-13
AT3G22600	-1.41659954711984	-1.41686286763965	5.11248020483239	2.42968978348295e-15	2.05465878716172e-13
AT1G14880	-7.95541823187249	-144269484.601443	-0.389933967633222	3.27285700734722e-15	2.75580178657275e-13
AT5G37490	-5.571851870284	-5.81675925771404	-0.124584025841645	5.01007638581582e-15	4.2005422484325e-13
AT1G34050	-4.18825435452159	-4.25128264192583	0.319025722329822	5.03395236380428e-15	4.20260048619048e-13
AT1G51820	-2.24218316129273	-2.2463114091732	2.14127788713709	6.15719134398084e-15	5.11855665159153e-13
AT5G13750	-1.54336888866547	-1.54389167454076	4.28904998238435	1.58295100430068e-14	1.31037619212553e-12
AT5G55150	-3.03942061837472	-3.05642476258462	0.981266210138486	2.71424285652327e-14	2.23742565555168e-12
AT5G15500	-2.33386011793345	-2.33911839250474	1.9013052124968	2.99070623355666e-14	2.45500692870913e-12
AT1G67270	-4.22777548984274	-4.29970108964046	0.185753177593919	4.72964533489663e-14	3.86628799272238e-12
AT2G38823	-2.12688916563047	-2.13033055858954	2.2742862443187	4.7695212115143e-14	3.88270691488378e-12
AT4G14368	-3.65820321511052	-3.69632104418174	0.487075645253761	5.42685633610551e-14	4.39956588669645e-12
AT5G66400	-1.26093152535714	-1.26102847841523	6.339657975166	8.08393877311543e-14	6.52669937406385e-12
AT5G11920	-2.01191960362535	-2.01459714444789	2.50430873128505	8.26577718348683e-14	6.64615912142738e-12
AT1G65845	-1.4526161292176	-1.45297661796066	4.70848652840312	9.28377595027478e-14	7.43422042320167e-12
AT1G19180	-1.57183715145195	-1.57249733402217	3.98993353089738	1.31069672314506e-13	1.04530727688549e-11
AT2G46430	-1.74038481572936	-1.74164550862759	3.26882934715232	1.62419301169266e-13	1.29008270025904e-11
AT5G64905	-3.69423900133722	-3.73556847582707	0.409618607134112	1.6469206987767e-13	1.30286037053629e-11
AT1G53610	-2.84636376022737	-2.86052140385857	1.04414925888427	3.71385088642161e-13	2.92618636709661e-11
AT3G54640	-1.24490188855288	-1.24499111167409	6.43674247804881	4.15869208712912e-13	3.26357520229545e-11
AT3G28510	-4.95887089700913	-5.12486724656131	-0.207703355788948	4.41563772671285e-13	3.45141022152906e-11
AT1G70420	-1.98073016833629	-1.98337129881539	2.48923823211183	4.45274161536364e-13	3.46660070443727e-11
AT1G02360	-1.64887247671262	-1.64982933761398	3.55230012975734	4.54270740014454e-13	3.52266310211208e-11
AT1G09350	2.25117926501091	2.25615933802352	1.90362609735387	6.32866357742732e-13	4.8882697136042e-11
AT1G10220	-3.29303634374491	-3.31998797336891	0.603144198878519	6.40805795034805e-13	4.93018387952464e-11
AT5G48657	-1.76003825031023	-1.7614609533067	3.11815232927461	6.56340496966982e-13	5.02997820702938e-11
AT1G01560	-3.9945775143142	-4.05708908056502	0.1480869404637	6.8021734143334e-13	5.19267860761894e-11
AT1G36640	-4.92726472944626	-5.09315448301128	-0.232468377642313	8.32145884182893e-13	6.32785662859852e-11
